policy_id,algorithm,availability,budget,history_available,selected_subset,source_model,chosen_model,chosen_subset,chosen_config,uses_history,selected_additional_items,selected_items,development_oof_log_loss,selected_config_json,blocks_json,domain,n,reference_label,reference_model,self_contrast,family_unique_nonself_contrasts,q_primary_absolute,q_standardized,inference_status,delta_log_loss,benefit_log_loss,bootstrap_se,marginal_delta95_low,marginal_delta95_high,marginal_delta_upper95,marginal_benefit95_low,marginal_benefit95_high,marginal_benefit_lower95,primary_delta_upper95,standardized_delta_upper95,primary_benchmark_or_full_superiority,standardized_benchmark_or_full_superiority,marginal_superiority_unadjusted,critical_primary,critical_standardized,critical_marginal_normal,critical_marginal_bootstrap,mdd80_primary_normal,mdd80_standardized_normal,mdd80_marginal_normal,mdd80_primary_bootstrap_shift,mdd80_standardized_bootstrap_shift,mdd80_marginal_bootstrap_shift
ridge|history_unavailable|budget=04,ridge,history_unavailable,4,False,D,ridge::D,ridge::D,D,1.0,False,4,4,0.6621656516928427,1.0,"[""D""]",disjoint,879,benchmark,ridge::NONE,False,21,0.03103450671618057,2.5752381693336783,"post hoc; fixed-model conditional local-shift approximation, not achieved power",0.05122799924545696,-0.05122799924545696,0.011036531504008927,0.02944637746656562,0.0723643303043514,0.06923228121013261,-0.0723643303043514,-0.02944637746656562,-0.06923228121013261,0.08226250596163753,0.07964969643163437,False,False,False,0.03103450671618057,0.028421697186177416,0.01815347887333327,0.01800428196467566,0.04032308597495089,0.03771027644494774,0.02744205813210359,0.04023052185364361,0.03761771232364046,0.027200297102138702
ridge|history_unavailable|budget=05,ridge,history_unavailable,5,False,D_B,ridge::D_B,ridge::D_B,D_B,1.0,False,5,5,0.6582120307239033,1.0,"[""D"", ""B""]",disjoint,879,full,ridge::D_B_M_P_C_A_K,False,21,0.03103450671618057,2.5752381693336783,"post hoc; fixed-model conditional local-shift approximation, not achieved power",-0.01816748898036602,0.01816748898036602,0.007080106683775855,-0.031496902673379124,-0.004539261295990159,-0.006583330996823835,0.004539261295990159,0.031496902673379124,0.006583330996823835,0.01286701773581455,6.54719946480524e-05,False,False,True,0.03103450671618057,0.018232960975014072,0.011645739158012074,0.011584157983542185,0.03699327483720784,0.024191729096041344,0.017604507279039342,0.037334720203481095,0.024533174462314594,0.017884371470842708
ridge|history_unavailable|budget=05,ridge,history_unavailable,5,False,D_B,ridge::D_B,ridge::D_B,D_B,1.0,False,5,5,0.6582120307239033,1.0,"[""D"", ""B""]",disjoint,879,benchmark,ridge::NONE,False,21,0.03103450671618057,2.5752381693336783,"post hoc; fixed-model conditional local-shift approximation, not achieved power",0.040806631108434965,-0.040806631108434965,0.011660105799098174,0.018003619366155507,0.06408917886252175,0.06022005448732373,-0.06408917886252175,-0.018003619366155507,-0.06022005448732373,0.07184113782461554,0.07083418062074155,False,False,False,0.03103450671618057,0.030027549512306587,0.019179167314284526,0.01941342337888877,0.04084789934240827,0.039840942138534285,0.028992559940512218,0.040997245000714014,0.03999028779684004,0.029376161663422218
ridge|history_unavailable|budget=06,ridge,history_unavailable,6,False,D_B_A,ridge::D_B_A,ridge::D_B_A,D_B_A,1.0,False,6,6,0.6545563941969289,1.0,"[""D"", ""B"", ""A""]",disjoint,879,full,ridge::D_B_M_P_C_A_K,False,21,0.03103450671618057,2.5752381693336783,"post hoc; fixed-model conditional local-shift approximation, not achieved power",0.006494038611554953,-0.006494038611554953,0.005642385273800972,-0.0041438972222412294,0.018150918984167423,0.016126619888871353,-0.018150918984167423,0.0041438972222412294,-0.016126619888871353,0.03752854532773552,0.021024524534733476,False,False,False,0.03103450671618057,0.01453048592317852,0.009280897882269105,0.009632581277316398,0.03578325797061059,0.01927923717760854,0.014029649136699122,0.03564622331655244,0.019142202523550395,0.014244297877688272
ridge|history_unavailable|budget=06,ridge,history_unavailable,6,False,D_B_A,ridge::D_B_A,ridge::D_B_A,D_B_A,1.0,False,6,6,0.6545563941969289,1.0,"[""D"", ""B"", ""A""]",disjoint,879,benchmark,ridge::NONE,False,21,0.03103450671618057,2.5752381693336783,"post hoc; fixed-model conditional local-shift approximation, not achieved power",0.06546815870035594,-0.06546815870035594,0.014258230685424667,0.03753928273758286,0.09370514083933407,0.08866874494684024,-0.09370514083933407,-0.03753928273758286,-0.08866874494684024,0.09650266541653651,0.10218649858862623,False,False,False,0.03103450671618057,0.03671833988827029,0.02345270245683154,0.023200586246484304,0.043034536414214855,0.048718369586304586,0.03545273215486582,0.04317319792950131,0.048857031101591036,0.035339277459805044
ridge|history_unavailable|budget=07,ridge,history_unavailable,7,False,D_B_A,ridge::D_B_A,ridge::D_B_A,D_B_A,1.0,False,6,6,0.6545563941969289,1.0,"[""D"", ""B"", ""A""]",disjoint,879,full,ridge::D_B_M_P_C_A_K,False,21,0.03103450671618057,2.5752381693336783,"post hoc; fixed-model conditional local-shift approximation, not achieved power",0.006494038611554953,-0.006494038611554953,0.005642385273800972,-0.0041438972222412294,0.018150918984167423,0.016126619888871353,-0.018150918984167423,0.0041438972222412294,-0.016126619888871353,0.03752854532773552,0.021024524534733476,False,False,False,0.03103450671618057,0.01453048592317852,0.009280897882269105,0.009632581277316398,0.03578325797061059,0.01927923717760854,0.014029649136699122,0.03564622331655244,0.019142202523550395,0.014244297877688272
ridge|history_unavailable|budget=07,ridge,history_unavailable,7,False,D_B_A,ridge::D_B_A,ridge::D_B_A,D_B_A,1.0,False,6,6,0.6545563941969289,1.0,"[""D"", ""B"", ""A""]",disjoint,879,benchmark,ridge::NONE,False,21,0.03103450671618057,2.5752381693336783,"post hoc; fixed-model conditional local-shift approximation, not achieved power",0.06546815870035594,-0.06546815870035594,0.014258230685424667,0.03753928273758286,0.09370514083933407,0.08866874494684024,-0.09370514083933407,-0.03753928273758286,-0.08866874494684024,0.09650266541653651,0.10218649858862623,False,False,False,0.03103450671618057,0.03671833988827029,0.02345270245683154,0.023200586246484304,0.043034536414214855,0.048718369586304586,0.03545273215486582,0.04317319792950131,0.048857031101591036,0.035339277459805044
ridge|history_unavailable|budget=08,ridge,history_unavailable,8,False,D_B_A,ridge::D_B_A,ridge::D_B_A,D_B_A,1.0,False,6,6,0.6545563941969289,1.0,"[""D"", ""B"", ""A""]",disjoint,879,full,ridge::D_B_M_P_C_A_K,False,21,0.03103450671618057,2.5752381693336783,"post hoc; fixed-model conditional local-shift approximation, not achieved power",0.006494038611554953,-0.006494038611554953,0.005642385273800972,-0.0041438972222412294,0.018150918984167423,0.016126619888871353,-0.018150918984167423,0.0041438972222412294,-0.016126619888871353,0.03752854532773552,0.021024524534733476,False,False,False,0.03103450671618057,0.01453048592317852,0.009280897882269105,0.009632581277316398,0.03578325797061059,0.01927923717760854,0.014029649136699122,0.03564622331655244,0.019142202523550395,0.014244297877688272
ridge|history_unavailable|budget=08,ridge,history_unavailable,8,False,D_B_A,ridge::D_B_A,ridge::D_B_A,D_B_A,1.0,False,6,6,0.6545563941969289,1.0,"[""D"", ""B"", ""A""]",disjoint,879,benchmark,ridge::NONE,False,21,0.03103450671618057,2.5752381693336783,"post hoc; fixed-model conditional local-shift approximation, not achieved power",0.06546815870035594,-0.06546815870035594,0.014258230685424667,0.03753928273758286,0.09370514083933407,0.08866874494684024,-0.09370514083933407,-0.03753928273758286,-0.08866874494684024,0.09650266541653651,0.10218649858862623,False,False,False,0.03103450671618057,0.03671833988827029,0.02345270245683154,0.023200586246484304,0.043034536414214855,0.048718369586304586,0.03545273215486582,0.04317319792950131,0.048857031101591036,0.035339277459805044
ridge|history_unavailable|budget=09,ridge,history_unavailable,9,False,D_B_A,ridge::D_B_A,ridge::D_B_A,D_B_A,1.0,False,6,6,0.6545563941969289,1.0,"[""D"", ""B"", ""A""]",disjoint,879,full,ridge::D_B_M_P_C_A_K,False,21,0.03103450671618057,2.5752381693336783,"post hoc; fixed-model conditional local-shift approximation, not achieved power",0.006494038611554953,-0.006494038611554953,0.005642385273800972,-0.0041438972222412294,0.018150918984167423,0.016126619888871353,-0.018150918984167423,0.0041438972222412294,-0.016126619888871353,0.03752854532773552,0.021024524534733476,False,False,False,0.03103450671618057,0.01453048592317852,0.009280897882269105,0.009632581277316398,0.03578325797061059,0.01927923717760854,0.014029649136699122,0.03564622331655244,0.019142202523550395,0.014244297877688272
ridge|history_unavailable|budget=09,ridge,history_unavailable,9,False,D_B_A,ridge::D_B_A,ridge::D_B_A,D_B_A,1.0,False,6,6,0.6545563941969289,1.0,"[""D"", ""B"", ""A""]",disjoint,879,benchmark,ridge::NONE,False,21,0.03103450671618057,2.5752381693336783,"post hoc; fixed-model conditional local-shift approximation, not achieved power",0.06546815870035594,-0.06546815870035594,0.014258230685424667,0.03753928273758286,0.09370514083933407,0.08866874494684024,-0.09370514083933407,-0.03753928273758286,-0.08866874494684024,0.09650266541653651,0.10218649858862623,False,False,False,0.03103450671618057,0.03671833988827029,0.02345270245683154,0.023200586246484304,0.043034536414214855,0.048718369586304586,0.03545273215486582,0.04317319792950131,0.048857031101591036,0.035339277459805044
ridge|history_unavailable|budget=10,ridge,history_unavailable,10,False,D_B_A,ridge::D_B_A,ridge::D_B_A,D_B_A,1.0,False,6,6,0.6545563941969289,1.0,"[""D"", ""B"", ""A""]",disjoint,879,full,ridge::D_B_M_P_C_A_K,False,21,0.03103450671618057,2.5752381693336783,"post hoc; fixed-model conditional local-shift approximation, not achieved power",0.006494038611554953,-0.006494038611554953,0.005642385273800972,-0.0041438972222412294,0.018150918984167423,0.016126619888871353,-0.018150918984167423,0.0041438972222412294,-0.016126619888871353,0.03752854532773552,0.021024524534733476,False,False,False,0.03103450671618057,0.01453048592317852,0.009280897882269105,0.009632581277316398,0.03578325797061059,0.01927923717760854,0.014029649136699122,0.03564622331655244,0.019142202523550395,0.014244297877688272
ridge|history_unavailable|budget=10,ridge,history_unavailable,10,False,D_B_A,ridge::D_B_A,ridge::D_B_A,D_B_A,1.0,False,6,6,0.6545563941969289,1.0,"[""D"", ""B"", ""A""]",disjoint,879,benchmark,ridge::NONE,False,21,0.03103450671618057,2.5752381693336783,"post hoc; fixed-model conditional local-shift approximation, not achieved power",0.06546815870035594,-0.06546815870035594,0.014258230685424667,0.03753928273758286,0.09370514083933407,0.08866874494684024,-0.09370514083933407,-0.03753928273758286,-0.08866874494684024,0.09650266541653651,0.10218649858862623,False,False,False,0.03103450671618057,0.03671833988827029,0.02345270245683154,0.023200586246484304,0.043034536414214855,0.048718369586304586,0.03545273215486582,0.04317319792950131,0.048857031101591036,0.035339277459805044
ridge|history_unavailable|budget=11,ridge,history_unavailable,11,False,D_B_A,ridge::D_B_A,ridge::D_B_A,D_B_A,1.0,False,6,6,0.6545563941969289,1.0,"[""D"", ""B"", ""A""]",disjoint,879,full,ridge::D_B_M_P_C_A_K,False,21,0.03103450671618057,2.5752381693336783,"post hoc; fixed-model conditional local-shift approximation, not achieved power",0.006494038611554953,-0.006494038611554953,0.005642385273800972,-0.0041438972222412294,0.018150918984167423,0.016126619888871353,-0.018150918984167423,0.0041438972222412294,-0.016126619888871353,0.03752854532773552,0.021024524534733476,False,False,False,0.03103450671618057,0.01453048592317852,0.009280897882269105,0.009632581277316398,0.03578325797061059,0.01927923717760854,0.014029649136699122,0.03564622331655244,0.019142202523550395,0.014244297877688272
ridge|history_unavailable|budget=11,ridge,history_unavailable,11,False,D_B_A,ridge::D_B_A,ridge::D_B_A,D_B_A,1.0,False,6,6,0.6545563941969289,1.0,"[""D"", ""B"", ""A""]",disjoint,879,benchmark,ridge::NONE,False,21,0.03103450671618057,2.5752381693336783,"post hoc; fixed-model conditional local-shift approximation, not achieved power",0.06546815870035594,-0.06546815870035594,0.014258230685424667,0.03753928273758286,0.09370514083933407,0.08866874494684024,-0.09370514083933407,-0.03753928273758286,-0.08866874494684024,0.09650266541653651,0.10218649858862623,False,False,False,0.03103450671618057,0.03671833988827029,0.02345270245683154,0.023200586246484304,0.043034536414214855,0.048718369586304586,0.03545273215486582,0.04317319792950131,0.048857031101591036,0.035339277459805044
ridge|history_unavailable|budget=12,ridge,history_unavailable,12,False,D_B_A,ridge::D_B_A,ridge::D_B_A,D_B_A,1.0,False,6,6,0.6545563941969289,1.0,"[""D"", ""B"", ""A""]",disjoint,879,full,ridge::D_B_M_P_C_A_K,False,21,0.03103450671618057,2.5752381693336783,"post hoc; fixed-model conditional local-shift approximation, not achieved power",0.006494038611554953,-0.006494038611554953,0.005642385273800972,-0.0041438972222412294,0.018150918984167423,0.016126619888871353,-0.018150918984167423,0.0041438972222412294,-0.016126619888871353,0.03752854532773552,0.021024524534733476,False,False,False,0.03103450671618057,0.01453048592317852,0.009280897882269105,0.009632581277316398,0.03578325797061059,0.01927923717760854,0.014029649136699122,0.03564622331655244,0.019142202523550395,0.014244297877688272
ridge|history_unavailable|budget=12,ridge,history_unavailable,12,False,D_B_A,ridge::D_B_A,ridge::D_B_A,D_B_A,1.0,False,6,6,0.6545563941969289,1.0,"[""D"", ""B"", ""A""]",disjoint,879,benchmark,ridge::NONE,False,21,0.03103450671618057,2.5752381693336783,"post hoc; fixed-model conditional local-shift approximation, not achieved power",0.06546815870035594,-0.06546815870035594,0.014258230685424667,0.03753928273758286,0.09370514083933407,0.08866874494684024,-0.09370514083933407,-0.03753928273758286,-0.08866874494684024,0.09650266541653651,0.10218649858862623,False,False,False,0.03103450671618057,0.03671833988827029,0.02345270245683154,0.023200586246484304,0.043034536414214855,0.048718369586304586,0.03545273215486582,0.04317319792950131,0.048857031101591036,0.035339277459805044
ridge|history_unavailable|budget=13,ridge,history_unavailable,13,False,D_B_A,ridge::D_B_A,ridge::D_B_A,D_B_A,1.0,False,6,6,0.6545563941969289,1.0,"[""D"", ""B"", ""A""]",disjoint,879,full,ridge::D_B_M_P_C_A_K,False,21,0.03103450671618057,2.5752381693336783,"post hoc; fixed-model conditional local-shift approximation, not achieved power",0.006494038611554953,-0.006494038611554953,0.005642385273800972,-0.0041438972222412294,0.018150918984167423,0.016126619888871353,-0.018150918984167423,0.0041438972222412294,-0.016126619888871353,0.03752854532773552,0.021024524534733476,False,False,False,0.03103450671618057,0.01453048592317852,0.009280897882269105,0.009632581277316398,0.03578325797061059,0.01927923717760854,0.014029649136699122,0.03564622331655244,0.019142202523550395,0.014244297877688272
ridge|history_unavailable|budget=13,ridge,history_unavailable,13,False,D_B_A,ridge::D_B_A,ridge::D_B_A,D_B_A,1.0,False,6,6,0.6545563941969289,1.0,"[""D"", ""B"", ""A""]",disjoint,879,benchmark,ridge::NONE,False,21,0.03103450671618057,2.5752381693336783,"post hoc; fixed-model conditional local-shift approximation, not achieved power",0.06546815870035594,-0.06546815870035594,0.014258230685424667,0.03753928273758286,0.09370514083933407,0.08866874494684024,-0.09370514083933407,-0.03753928273758286,-0.08866874494684024,0.09650266541653651,0.10218649858862623,False,False,False,0.03103450671618057,0.03671833988827029,0.02345270245683154,0.023200586246484304,0.043034536414214855,0.048718369586304586,0.03545273215486582,0.04317319792950131,0.048857031101591036,0.035339277459805044
ridge|history_unavailable|budget=14,ridge,history_unavailable,14,False,D_B_A,ridge::D_B_A,ridge::D_B_A,D_B_A,1.0,False,6,6,0.6545563941969289,1.0,"[""D"", ""B"", ""A""]",disjoint,879,full,ridge::D_B_M_P_C_A_K,False,21,0.03103450671618057,2.5752381693336783,"post hoc; fixed-model conditional local-shift approximation, not achieved power",0.006494038611554953,-0.006494038611554953,0.005642385273800972,-0.0041438972222412294,0.018150918984167423,0.016126619888871353,-0.018150918984167423,0.0041438972222412294,-0.016126619888871353,0.03752854532773552,0.021024524534733476,False,False,False,0.03103450671618057,0.01453048592317852,0.009280897882269105,0.009632581277316398,0.03578325797061059,0.01927923717760854,0.014029649136699122,0.03564622331655244,0.019142202523550395,0.014244297877688272
ridge|history_unavailable|budget=14,ridge,history_unavailable,14,False,D_B_A,ridge::D_B_A,ridge::D_B_A,D_B_A,1.0,False,6,6,0.6545563941969289,1.0,"[""D"", ""B"", ""A""]",disjoint,879,benchmark,ridge::NONE,False,21,0.03103450671618057,2.5752381693336783,"post hoc; fixed-model conditional local-shift approximation, not achieved power",0.06546815870035594,-0.06546815870035594,0.014258230685424667,0.03753928273758286,0.09370514083933407,0.08866874494684024,-0.09370514083933407,-0.03753928273758286,-0.08866874494684024,0.09650266541653651,0.10218649858862623,False,False,False,0.03103450671618057,0.03671833988827029,0.02345270245683154,0.023200586246484304,0.043034536414214855,0.048718369586304586,0.03545273215486582,0.04317319792950131,0.048857031101591036,0.035339277459805044
ridge|history_unavailable|budget=15,ridge,history_unavailable,15,False,D_K,ridge::D_K,ridge::D_K,D_K,1.0,False,15,15,0.6534616584557627,1.0,"[""D"", ""K""]",disjoint,879,full,ridge::D_B_M_P_C_A_K,False,21,0.03103450671618057,2.5752381693336783,"post hoc; fixed-model conditional local-shift approximation, not achieved power",-0.025754518686933903,0.025754518686933903,0.006802935609240571,-0.03881909695321262,-0.012379402801304387,-0.014711809276488545,0.012379402801304387,0.03881909695321262,0.014711809276488545,0.005279988029246667,-0.008235339242498325,False,True,True,0.03103450671618057,0.017519179444435578,0.011189833310776677,0.011042709410445358,0.036760001775546725,0.023244674503801733,0.01691532837014283,0.03683127216352286,0.023315944891777865,0.016839474857787647
ridge|history_unavailable|budget=15,ridge,history_unavailable,15,False,D_K,ridge::D_K,ridge::D_K,D_K,1.0,False,15,15,0.6534616584557627,1.0,"[""D"", ""K""]",disjoint,879,benchmark,ridge::NONE,False,21,0.03103450671618057,2.5752381693336783,"post hoc; fixed-model conditional local-shift approximation, not achieved power",0.03321960140186708,-0.03321960140186708,0.011952628681215056,0.009426880205559197,0.056142411711497864,0.05326800547908308,-0.056142411711497864,-0.009426880205559197,-0.05326800547908308,0.06425410811804766,0.06400046700560456,False,False,False,0.03103450671618057,0.03078086560373748,0.019660324637900777,0.020048404077215996,0.04109409281130378,0.04084045169886069,0.029719910733023987,0.04100210696185359,0.04074846584941051,0.030016004322889023
ridge|history_unavailable|budget=16,ridge,history_unavailable,16,False,D_A_K,ridge::D_A_K,ridge::D_A_K,D_A_K,1.0,False,16,16,0.6495521869548352,1.0,"[""D"", ""A"", ""K""]",disjoint,879,full,ridge::D_B_M_P_C_A_K,False,21,0.03103450671618057,2.5752381693336783,"post hoc; fixed-model conditional local-shift approximation, not achieved power",-0.00021081816641377316,0.00021081816641377316,0.004041630549587717,-0.008195761431091316,0.00754067534194929,0.006559943753669366,-0.00754067534194929,0.008195761431091316,-0.006559943753669366,0.030823688549766796,0.010197343091229568,False,False,False,0.03103450671618057,0.010408161257643342,0.0066478906682872286,0.006770761920083139,0.03443602880497056,0.013809683346433331,0.010049412757077218,0.03432267734075746,0.013696331882220233,0.010058932544660032
ridge|history_unavailable|budget=16,ridge,history_unavailable,16,False,D_A_K,ridge::D_A_K,ridge::D_A_K,D_A_K,1.0,False,16,16,0.6495521869548352,1.0,"[""D"", ""A"", ""K""]",disjoint,879,benchmark,ridge::NONE,False,21,0.03103450671618057,2.5752381693336783,"post hoc; fixed-model conditional local-shift approximation, not achieved power",0.05876330192238721,-0.05876330192238721,0.014161439747219725,0.030348962208977565,0.08597095842469542,0.08270612871980175,-0.08597095842469542,-0.030348962208977565,-0.08270612871980175,0.08979780863856779,0.09523238209214652,False,False,False,0.03103450671618057,0.03646908016975931,0.023293495531069103,0.023942826797414534,0.04295307510540414,0.04838764855898288,0.03521206392029266,0.043146012702440444,0.048580586156019186,0.03605433278367441
ridge|history_unavailable|budget=17,ridge,history_unavailable,17,False,D_B_A_K,ridge::D_B_A_K,ridge::D_B_A_K,D_B_A_K,1.0,False,17,17,0.6465315444142528,1.0,"[""D"", ""B"", ""A"", ""K""]",disjoint,879,full,ridge::D_B_M_P_C_A_K,False,21,0.03103450671618057,2.5752381693336783,"post hoc; fixed-model conditional local-shift approximation, not achieved power",-0.010227334395447985,0.010227334395447985,0.0024845439890805654,-0.01488277420659359,-0.005212095008053414,-0.006061785997532,0.005212095008053414,0.01488277420659359,0.006061785997532,0.020807172320732585,-0.0038290418813791546,False,True,True,0.03103450671618057,0.00639829251406883,0.004086711191759647,0.004165548397915985,0.033125551693136725,0.008489337491024984,0.006177756168715801,0.03305624879631301,0.008420034594201268,0.006187290478048424
ridge|history_unavailable|budget=17,ridge,history_unavailable,17,False,D_B_A_K,ridge::D_B_A_K,ridge::D_B_A_K,D_B_A_K,1.0,False,17,17,0.6465315444142528,1.0,"[""D"", ""B"", ""A"", ""K""]",disjoint,879,benchmark,ridge::NONE,False,21,0.03103450671618057,2.5752381693336783,"post hoc; fixed-model conditional local-shift approximation, not achieved power",0.048746785693353,-0.048746785693353,0.01446948804610418,0.020256715332066022,0.07659926208613578,0.07281042520680608,-0.07659926208613578,-0.020256715332066022,-0.07281042520680608,0.07978129240953358,0.08600916360039787,False,False,False,0.03103450671618057,0.03726237790704487,0.02380018989276543,0.02406363951345309,0.043212335094711306,0.04944020628557561,0.03597801827129617,0.04350489743429768,0.049732768625161974,0.0365340302315702
ridge|history_unavailable|budget=18,ridge,history_unavailable,18,False,D_B_A_K,ridge::D_B_A_K,ridge::D_B_A_K,D_B_A_K,1.0,False,17,17,0.6465315444142528,1.0,"[""D"", ""B"", ""A"", ""K""]",disjoint,879,full,ridge::D_B_M_P_C_A_K,False,21,0.03103450671618057,2.5752381693336783,"post hoc; fixed-model conditional local-shift approximation, not achieved power",-0.010227334395447985,0.010227334395447985,0.0024845439890805654,-0.01488277420659359,-0.005212095008053414,-0.006061785997532,0.005212095008053414,0.01488277420659359,0.006061785997532,0.020807172320732585,-0.0038290418813791546,False,True,True,0.03103450671618057,0.00639829251406883,0.004086711191759647,0.004165548397915985,0.033125551693136725,0.008489337491024984,0.006177756168715801,0.03305624879631301,0.008420034594201268,0.006187290478048424
ridge|history_unavailable|budget=18,ridge,history_unavailable,18,False,D_B_A_K,ridge::D_B_A_K,ridge::D_B_A_K,D_B_A_K,1.0,False,17,17,0.6465315444142528,1.0,"[""D"", ""B"", ""A"", ""K""]",disjoint,879,benchmark,ridge::NONE,False,21,0.03103450671618057,2.5752381693336783,"post hoc; fixed-model conditional local-shift approximation, not achieved power",0.048746785693353,-0.048746785693353,0.01446948804610418,0.020256715332066022,0.07659926208613578,0.07281042520680608,-0.07659926208613578,-0.020256715332066022,-0.07281042520680608,0.07978129240953358,0.08600916360039787,False,False,False,0.03103450671618057,0.03726237790704487,0.02380018989276543,0.02406363951345309,0.043212335094711306,0.04944020628557561,0.03597801827129617,0.04350489743429768,0.049732768625161974,0.0365340302315702
ridge|history_unavailable|budget=19,ridge,history_unavailable,19,False,D_B_A_K,ridge::D_B_A_K,ridge::D_B_A_K,D_B_A_K,1.0,False,17,17,0.6465315444142528,1.0,"[""D"", ""B"", ""A"", ""K""]",disjoint,879,full,ridge::D_B_M_P_C_A_K,False,21,0.03103450671618057,2.5752381693336783,"post hoc; fixed-model conditional local-shift approximation, not achieved power",-0.010227334395447985,0.010227334395447985,0.0024845439890805654,-0.01488277420659359,-0.005212095008053414,-0.006061785997532,0.005212095008053414,0.01488277420659359,0.006061785997532,0.020807172320732585,-0.0038290418813791546,False,True,True,0.03103450671618057,0.00639829251406883,0.004086711191759647,0.004165548397915985,0.033125551693136725,0.008489337491024984,0.006177756168715801,0.03305624879631301,0.008420034594201268,0.006187290478048424
ridge|history_unavailable|budget=19,ridge,history_unavailable,19,False,D_B_A_K,ridge::D_B_A_K,ridge::D_B_A_K,D_B_A_K,1.0,False,17,17,0.6465315444142528,1.0,"[""D"", ""B"", ""A"", ""K""]",disjoint,879,benchmark,ridge::NONE,False,21,0.03103450671618057,2.5752381693336783,"post hoc; fixed-model conditional local-shift approximation, not achieved power",0.048746785693353,-0.048746785693353,0.01446948804610418,0.020256715332066022,0.07659926208613578,0.07281042520680608,-0.07659926208613578,-0.020256715332066022,-0.07281042520680608,0.07978129240953358,0.08600916360039787,False,False,False,0.03103450671618057,0.03726237790704487,0.02380018989276543,0.02406363951345309,0.043212335094711306,0.04944020628557561,0.03597801827129617,0.04350489743429768,0.049732768625161974,0.0365340302315702
ridge|history_unavailable|budget=20,ridge,history_unavailable,20,False,D_B_A_K,ridge::D_B_A_K,ridge::D_B_A_K,D_B_A_K,1.0,False,17,17,0.6465315444142528,1.0,"[""D"", ""B"", ""A"", ""K""]",disjoint,879,full,ridge::D_B_M_P_C_A_K,False,21,0.03103450671618057,2.5752381693336783,"post hoc; fixed-model conditional local-shift approximation, not achieved power",-0.010227334395447985,0.010227334395447985,0.0024845439890805654,-0.01488277420659359,-0.005212095008053414,-0.006061785997532,0.005212095008053414,0.01488277420659359,0.006061785997532,0.020807172320732585,-0.0038290418813791546,False,True,True,0.03103450671618057,0.00639829251406883,0.004086711191759647,0.004165548397915985,0.033125551693136725,0.008489337491024984,0.006177756168715801,0.03305624879631301,0.008420034594201268,0.006187290478048424
ridge|history_unavailable|budget=20,ridge,history_unavailable,20,False,D_B_A_K,ridge::D_B_A_K,ridge::D_B_A_K,D_B_A_K,1.0,False,17,17,0.6465315444142528,1.0,"[""D"", ""B"", ""A"", ""K""]",disjoint,879,benchmark,ridge::NONE,False,21,0.03103450671618057,2.5752381693336783,"post hoc; fixed-model conditional local-shift approximation, not achieved power",0.048746785693353,-0.048746785693353,0.01446948804610418,0.020256715332066022,0.07659926208613578,0.07281042520680608,-0.07659926208613578,-0.020256715332066022,-0.07281042520680608,0.07978129240953358,0.08600916360039787,False,False,False,0.03103450671618057,0.03726237790704487,0.02380018989276543,0.02406363951345309,0.043212335094711306,0.04944020628557561,0.03597801827129617,0.04350489743429768,0.049732768625161974,0.0365340302315702
ridge|history_unavailable|budget=21,ridge,history_unavailable,21,False,D_B_A_K,ridge::D_B_A_K,ridge::D_B_A_K,D_B_A_K,1.0,False,17,17,0.6465315444142528,1.0,"[""D"", ""B"", ""A"", ""K""]",disjoint,879,full,ridge::D_B_M_P_C_A_K,False,21,0.03103450671618057,2.5752381693336783,"post hoc; fixed-model conditional local-shift approximation, not achieved power",-0.010227334395447985,0.010227334395447985,0.0024845439890805654,-0.01488277420659359,-0.005212095008053414,-0.006061785997532,0.005212095008053414,0.01488277420659359,0.006061785997532,0.020807172320732585,-0.0038290418813791546,False,True,True,0.03103450671618057,0.00639829251406883,0.004086711191759647,0.004165548397915985,0.033125551693136725,0.008489337491024984,0.006177756168715801,0.03305624879631301,0.008420034594201268,0.006187290478048424
ridge|history_unavailable|budget=21,ridge,history_unavailable,21,False,D_B_A_K,ridge::D_B_A_K,ridge::D_B_A_K,D_B_A_K,1.0,False,17,17,0.6465315444142528,1.0,"[""D"", ""B"", ""A"", ""K""]",disjoint,879,benchmark,ridge::NONE,False,21,0.03103450671618057,2.5752381693336783,"post hoc; fixed-model conditional local-shift approximation, not achieved power",0.048746785693353,-0.048746785693353,0.01446948804610418,0.020256715332066022,0.07659926208613578,0.07281042520680608,-0.07659926208613578,-0.020256715332066022,-0.07281042520680608,0.07978129240953358,0.08600916360039787,False,False,False,0.03103450671618057,0.03726237790704487,0.02380018989276543,0.02406363951345309,0.043212335094711306,0.04944020628557561,0.03597801827129617,0.04350489743429768,0.049732768625161974,0.0365340302315702
