algorithm,history_available,domain,model,subset,items,log_loss,empirical_best_model,empirical_best_log_loss,empirical_regret,upper95_regret_to_best_fitted_family,status
ridge,False,whole,ridge::D_B_K,D_B_K,16,0.6818852017549664,ridge::B_C_K,0.6522373150689735,0.02964788668599283,0.05701329758811413,"post-evaluation descriptive audit; fixed-model simultaneous pairwise bound, not universal optimality"
ridge,False,whole,ridge::M_K,M_K,12,0.6592878584997262,ridge::B_C_K,0.6522373150689735,0.0070505434307526205,0.03441595433287392,"post-evaluation descriptive audit; fixed-model simultaneous pairwise bound, not universal optimality"
ridge,False,whole,ridge::D_M_K,D_M_K,16,0.6916734597952442,ridge::B_C_K,0.6522373150689735,0.03943614472627066,0.06680155562839196,"post-evaluation descriptive audit; fixed-model simultaneous pairwise bound, not universal optimality"
ridge,False,whole,ridge::B_M_K,B_M_K,13,0.6552804678335652,ridge::B_C_K,0.6522373150689735,0.003043152764591661,0.03040856366671296,"post-evaluation descriptive audit; fixed-model simultaneous pairwise bound, not universal optimality"
ridge,False,whole,ridge::D_B_M_K,D_B_M_K,17,0.6855186018604134,ridge::B_C_K,0.6522373150689735,0.033281286791439824,0.060646697693561125,"post-evaluation descriptive audit; fixed-model simultaneous pairwise bound, not universal optimality"
ridge,False,whole,ridge::P_K,P_K,22,0.6619705263595662,ridge::B_C_K,0.6522373150689735,0.00973321129059268,0.03709862219271398,"post-evaluation descriptive audit; fixed-model simultaneous pairwise bound, not universal optimality"
ridge,False,whole,ridge::D_P_K,D_P_K,26,0.6948938547550041,ridge::B_C_K,0.6522373150689735,0.04265653968603056,0.07002195058815186,"post-evaluation descriptive audit; fixed-model simultaneous pairwise bound, not universal optimality"
ridge,False,whole,ridge::B_P_K,B_P_K,23,0.6576856629831348,ridge::B_C_K,0.6522373150689735,0.005448347914161267,0.03281375881628257,"post-evaluation descriptive audit; fixed-model simultaneous pairwise bound, not universal optimality"
ridge,False,whole,ridge::D_B_P_K,D_B_P_K,27,0.6883341263298586,ridge::B_C_K,0.6522373150689735,0.03609681126088504,0.06346222216300634,"post-evaluation descriptive audit; fixed-model simultaneous pairwise bound, not universal optimality"
ridge,False,whole,ridge::M_P_K,M_P_K,23,0.662474728348162,ridge::B_C_K,0.6522373150689735,0.010237413279188479,0.03760282418130978,"post-evaluation descriptive audit; fixed-model simultaneous pairwise bound, not universal optimality"
ridge,False,whole,ridge::D_M_P_K,D_M_P_K,27,0.6958403015172924,ridge::B_C_K,0.6522373150689735,0.04360298644831884,0.07096839735044014,"post-evaluation descriptive audit; fixed-model simultaneous pairwise bound, not universal optimality"
ridge,False,whole,ridge::B_M_P_K,B_M_P_K,24,0.6595625005959945,ridge::B_C_K,0.6522373150689735,0.007325185527020994,0.034690596429142295,"post-evaluation descriptive audit; fixed-model simultaneous pairwise bound, not universal optimality"
ridge,False,whole,ridge::D_B_M_P_K,D_B_M_P_K,28,0.6902932676106535,ridge::B_C_K,0.6522373150689735,0.03805595254167993,0.06542136344380123,"post-evaluation descriptive audit; fixed-model simultaneous pairwise bound, not universal optimality"
ridge,False,whole,ridge::C_K,C_K,12,0.6577914542596763,ridge::B_C_K,0.6522373150689735,0.0055541391907028,0.0329195500928241,"post-evaluation descriptive audit; fixed-model simultaneous pairwise bound, not universal optimality"
ridge,False,whole,ridge::D_C_K,D_C_K,16,0.6894405313296972,ridge::B_C_K,0.6522373150689735,0.03720321626072365,0.06456862716284495,"post-evaluation descriptive audit; fixed-model simultaneous pairwise bound, not universal optimality"
ridge,False,whole,ridge::B_C_K,B_C_K,13,0.6522373150689735,ridge::B_C_K,0.6522373150689735,0.0,0.027365410902121298,"post-evaluation descriptive audit; fixed-model simultaneous pairwise bound, not universal optimality"
ridge,False,whole,ridge::D_B_C_K,D_B_C_K,17,0.6818986393286826,ridge::B_C_K,0.6522373150689735,0.02966132425970902,0.05702673516183032,"post-evaluation descriptive audit; fixed-model simultaneous pairwise bound, not universal optimality"
ridge,False,whole,ridge::M_C_K,M_C_K,13,0.6589655330464336,ridge::B_C_K,0.6522373150689735,0.006728217977460038,0.03409362887958134,"post-evaluation descriptive audit; fixed-model simultaneous pairwise bound, not universal optimality"
ridge,False,whole,ridge::D_M_C_K,D_M_C_K,17,0.6923235624623444,ridge::B_C_K,0.6522373150689735,0.040086247393370855,0.06745165829549216,"post-evaluation descriptive audit; fixed-model simultaneous pairwise bound, not universal optimality"
ridge,False,whole,ridge::B_M_C_K,B_M_C_K,14,0.6548792499896143,ridge::B_C_K,0.6522373150689735,0.0026419349206407983,0.030007345822762096,"post-evaluation descriptive audit; fixed-model simultaneous pairwise bound, not universal optimality"
ridge,False,whole,ridge::D_B_M_C_K,D_B_M_C_K,18,0.6858969485095996,ridge::B_C_K,0.6522373150689735,0.03365963344062606,0.06102504434274736,"post-evaluation descriptive audit; fixed-model simultaneous pairwise bound, not universal optimality"
ridge,False,whole,ridge::P_C_K,P_C_K,23,0.6612553582464028,ridge::B_C_K,0.6522373150689735,0.009018043177429269,0.03638345407955057,"post-evaluation descriptive audit; fixed-model simultaneous pairwise bound, not universal optimality"
