target,algorithm,subset,config_json,oof_log_loss,fold_mean,fold_se
regular,ridge,H_M_P_C_A,0.001,0.48357364546152853,0.4835736454615285,0.0012915754157998085
regular,ridge,H_M_P_C_A,0.01,0.47886629416807847,0.47886629416807847,0.0034570184328891807
regular,ridge,H_M_P_C_A,0.1,0.47957199544132245,0.4795719954413225,0.00538316712818138
regular,ridge,H_M_P_C_A,1.0,0.48033173463848866,0.4803317346384886,0.005793635944697384
regular,ridge,H_M_P_C_A,10.0,0.4815052376199719,0.4815052376199718,0.0063131233451751275
regular,ridge,H_D_M_P_C_A,0.001,0.4818576433294478,0.4818576433294478,0.0012851348330996052
regular,ridge,H_D_M_P_C_A,0.01,0.4698423620900849,0.4698423620900849,0.0032547510756862066
regular,ridge,H_D_M_P_C_A,0.1,0.4572067506118584,0.4572067506118584,0.004710052982788903
regular,ridge,H_D_M_P_C_A,1.0,0.45187287350588307,0.451872873505883,0.00646381372616087
regular,ridge,H_D_M_P_C_A,10.0,0.4538600456235271,0.45386004562352716,0.007636117443157519
regular,ridge,H_B_M_P_C_A,0.001,0.4813199013161649,0.48131990131616503,0.0014518742963428822
regular,ridge,H_B_M_P_C_A,0.01,0.4738741407728653,0.4738741407728654,0.0037711995026926013
regular,ridge,H_B_M_P_C_A,0.1,0.47471477127041284,0.47471477127041284,0.005583950755152558
regular,ridge,H_B_M_P_C_A,1.0,0.4756355234090626,0.4756355234090626,0.006054885376931931
regular,ridge,H_B_M_P_C_A,10.0,0.4768119844276972,0.4768119844276971,0.006506531067641471
regular,ridge,H_D_B_M_P_C_A,0.001,0.47964970851943667,0.47964970851943667,0.0014149942961968736
regular,ridge,H_D_B_M_P_C_A,0.01,0.4654314209469584,0.46543142094695844,0.0032791512082926792
regular,ridge,H_D_B_M_P_C_A,0.1,0.45414585331652807,0.454145853316528,0.004007700345755861
regular,ridge,H_D_B_M_P_C_A,1.0,0.4498862059140415,0.4498862059140415,0.004959065786450439
regular,ridge,H_D_B_M_P_C_A,10.0,0.45187565406118985,0.4518756540611898,0.00606024847760733
regular,ridge,H_K,0.001,0.48086216474663723,0.48086216474663723,0.0012394786820852765
regular,ridge,H_K,0.01,0.47013902044770495,0.47013902044770495,0.0026839504647823043
regular,ridge,H_K,0.1,0.46869013674967486,0.46869013674967486,0.003802803887852716
regular,ridge,H_K,1.0,0.46881037137324766,0.46881037137324755,0.003983648551310556
regular,ridge,H_K,10.0,0.4688288146099168,0.46882881460991677,0.00400286443077807
regular,ridge,H_D_K,0.001,0.47926746378824525,0.47926746378824525,0.0011849643425392846
regular,ridge,H_D_K,0.01,0.46299437276559424,0.46299437276559424,0.002308817913718294
regular,ridge,H_D_K,0.1,0.45097860638595544,0.4509786063859555,0.003765134719783752
regular,ridge,H_D_K,1.0,0.44673349185890315,0.44673349185890315,0.006849801331837368
regular,ridge,H_D_K,10.0,0.44893356669811846,0.44893356669811857,0.008799930198045423
regular,ridge,H_B_K,0.001,0.4786136896005511,0.47861368960055106,0.0014058712649026059
regular,ridge,H_B_K,0.01,0.46527857639689313,0.46527857639689313,0.003158670523209196
regular,ridge,H_B_K,0.1,0.4638651982235927,0.46386519822359257,0.004218301635644342
regular,ridge,H_B_K,1.0,0.4640439832456972,0.4640439832456972,0.0043820709941952115
regular,ridge,H_B_K,10.0,0.46407010609428395,0.4640701060942839,0.00439937021618296
regular,ridge,H_D_B_K,0.001,0.4770610625055982,0.47706106250559815,0.0013262776697590237
regular,ridge,H_D_B_K,0.01,0.45864796134574976,0.4586479613457498,0.002458596647044984
regular,ridge,H_D_B_K,0.1,0.44789215814293715,0.4478921581429371,0.002890039194874672
regular,ridge,H_D_B_K,1.0,0.44462277006293754,0.44462277006293754,0.005225507953348311
regular,ridge,H_D_B_K,10.0,0.4467330365164977,0.4467330365164977,0.00715160605419833
regular,ridge,H_M_K,0.001,0.4802413158338152,0.4802413158338152,0.0010645734196238713
regular,ridge,H_M_K,0.01,0.46964418429980836,0.46964418429980836,0.002361107329311843
regular,ridge,H_M_K,0.1,0.468529414446438,0.4685294144464381,0.003490140551338681
regular,ridge,H_M_K,1.0,0.46868584828468424,0.46868584828468424,0.003682161728557346
regular,ridge,H_M_K,10.0,0.468708037403602,0.468708037403602,0.003702869068757005
regular,ridge,H_D_M_K,0.001,0.47866369532960257,0.47866369532960257,0.0010155342466919724
regular,ridge,H_D_M_K,0.01,0.4626981377713848,0.46269813777138485,0.0020831105565649174
regular,ridge,H_D_M_K,0.1,0.4515044993105792,0.4515044993105791,0.0036924936288824936
regular,ridge,H_D_M_K,1.0,0.4473787761150416,0.44737877611504173,0.007021249865640709
regular,ridge,H_D_M_K,10.0,0.44949590052616495,0.44949590052616506,0.009048855787690102
regular,ridge,H_B_M_K,0.001,0.478046035357057,0.4780460353570569,0.0012137650279769791
regular,ridge,H_B_M_K,0.01,0.4650205917063073,0.4650205917063072,0.0025772436908503946
regular,ridge,H_B_M_K,0.1,0.4639176651447555,0.46391766514475546,0.003518589512165281
regular,ridge,H_B_M_K,1.0,0.4641314703197412,0.46413147031974117,0.0036743557972979124
regular,ridge,H_B_M_K,10.0,0.46416016168047,0.4641601616804699,0.00369100677165761
regular,ridge,H_D_B_M_K,0.001,0.4765116654412426,0.4765116654412426,0.0011339921283718263
regular,ridge,H_D_B_M_K,0.01,0.4585465135516836,0.45854651355168363,0.001883451371069722
regular,ridge,H_D_B_M_K,0.1,0.4484479875724869,0.448447987572487,0.002432719873717128
regular,ridge,H_D_B_M_K,1.0,0.44520331489578124,0.44520331489578124,0.0053586388593550235
regular,ridge,H_D_B_M_K,10.0,0.44735914422848716,0.44735914422848716,0.007347095465401713
regular,ridge,H_P_K,0.001,0.480722691240959,0.4807226912409589,0.0013268899558163964
regular,ridge,H_P_K,0.01,0.4703080158934237,0.47030801589342364,0.003001007074974624
regular,ridge,H_P_K,0.1,0.4691989663913622,0.4691989663913622,0.004053934525101636
regular,ridge,H_P_K,1.0,0.46936301427199134,0.4693630142719914,0.004194477965024125
regular,ridge,H_P_K,10.0,0.46938710020282287,0.46938710020282287,0.004209235425056369
regular,ridge,H_D_P_K,0.001,0.47913079242942086,0.47913079242942097,0.0012660313903782522
regular,ridge,H_D_P_K,0.01,0.46316443398415014,0.4631644339841502,0.0025525839298497924
regular,ridge,H_D_P_K,0.1,0.4513836212832845,0.4513836212832845,0.0038550947668113083
regular,ridge,H_D_P_K,1.0,0.44701622291502613,0.4470162229150261,0.006856215012012924
regular,ridge,H_D_P_K,10.0,0.4491781368537375,0.4491781368537374,0.008828921439730747
regular,ridge,H_B_P_K,0.001,0.47851513410436186,0.4785151341043619,0.001475653395085868
regular,ridge,H_B_P_K,0.01,0.4656081711436577,0.46560817114365777,0.0033116588790965077
regular,ridge,H_B_P_K,0.1,0.46446154133713885,0.46446154133713885,0.004300060994863613
regular,ridge,H_B_P_K,1.0,0.4646874475729063,0.46468744757290636,0.004443315676369057
regular,ridge,H_B_P_K,10.0,0.4647183057942557,0.46471830579425566,0.004458378937201633
regular,ridge,H_D_B_P_K,0.001,0.4769649843895989,0.4769649843895989,0.0013923654542646322
regular,ridge,H_D_B_P_K,0.01,0.4589577981323846,0.4589577981323846,0.002595678909553393
regular,ridge,H_D_B_P_K,0.1,0.44836578857862225,0.4483657885786222,0.0029081987087396697
regular,ridge,H_D_B_P_K,1.0,0.4450550041605574,0.4450550041605574,0.005141469090630609
regular,ridge,H_D_B_P_K,10.0,0.4471434279973259,0.447143427997326,0.007106177209002076
regular,ridge,H_M_P_K,0.001,0.48011842877805566,0.4801184287780556,0.001154574414551735
regular,ridge,H_M_P_K,0.01,0.46988803839319176,0.4698880383931918,0.0026411863315995423
regular,ridge,H_M_P_K,0.1,0.46911245314092676,0.4691124531409267,0.0036640580866684164
regular,ridge,H_M_P_K,1.0,0.46932709260872857,0.4693270926087285,0.0038104367336285255
regular,ridge,H_M_P_K,10.0,0.46935547755849616,0.46935547755849616,0.0038255842031458655
regular,ridge,H_D_M_P_K,0.001,0.47854392028646475,0.4785439202864647,0.001098057794801228
regular,ridge,H_D_M_P_K,0.01,0.46293717208872526,0.46293717208872537,0.0022698916952141185
regular,ridge,H_D_M_P_K,0.1,0.45195848985395365,0.4519584898539537,0.003733539668762568
regular,ridge,H_D_M_P_K,1.0,0.44770325775970643,0.4477032577597064,0.007067232249184007
regular,ridge,H_D_M_P_K,10.0,0.44988079484682486,0.44988079484682497,0.0091220765754252
regular,ridge,H_B_M_P_K,0.001,0.47796316656519744,0.47796316656519744,0.0012855250343103283
regular,ridge,H_B_M_P_K,0.01,0.46538551876036915,0.4653855187603691,0.0027206650440778383
regular,ridge,H_B_M_P_K,0.1,0.4645612731966247,0.46456127319662477,0.0035632998516561287
regular,ridge,H_B_M_P_K,1.0,0.46482756392293856,0.46482756392293856,0.0036965466228359362
regular,ridge,H_B_M_P_K,10.0,0.4648624271419334,0.4648624271419335,0.003710814292134227
regular,ridge,H_D_B_M_P_K,0.001,0.47643133213026667,0.47643133213026667,0.0012016670223089659
regular,ridge,H_D_B_M_P_K,0.01,0.4588953083474753,0.4588953083474753,0.002005292992557113
regular,ridge,H_D_B_M_P_K,0.1,0.44898431160140134,0.4489843116014013,0.002422857239601614
regular,ridge,H_D_B_M_P_K,1.0,0.4456793183146982,0.4456793183146982,0.005303558492151185
regular,ridge,H_D_B_M_P_K,10.0,0.44773128103840193,0.4477312810384019,0.007347820796192027
regular,ridge,H_C_K,0.001,0.4808276375510886,0.4808276375510886,0.0013232625197469082
regular,ridge,H_C_K,0.01,0.47002455468118887,0.47002455468118887,0.003398397674363581
regular,ridge,H_C_K,0.1,0.46898157985311095,0.4689815798531109,0.005608202800446285
regular,ridge,H_C_K,1.0,0.46976280045144625,0.46976280045144614,0.006068829331914453
regular,ridge,H_C_K,10.0,0.4707708934244921,0.47077089342449197,0.006223437533640864
regular,ridge,H_D_C_K,0.001,0.47922835937024794,0.4792283593702479,0.001261656148164458
regular,ridge,H_D_C_K,0.01,0.4627736397694417,0.46277363976944164,0.0029249794505889514
regular,ridge,H_D_C_K,0.1,0.45090391002216706,0.45090391002216706,0.005531330563390354
regular,ridge,H_D_C_K,1.0,0.4469832169738521,0.4469832169738521,0.008924610473041817
regular,ridge,H_D_C_K,10.0,0.4498098172620249,0.44980981726202485,0.010686405691315638
regular,ridge,H_B_C_K,0.001,0.47857596243346984,0.47857596243346984,0.0014851467958317717
regular,ridge,H_B_C_K,0.01,0.46521227439759566,0.46521227439759566,0.0037857621773150726
regular,ridge,H_B_C_K,0.1,0.46435809308832365,0.4643580930883237,0.005892498036680554
regular,ridge,H_B_C_K,1.0,0.46520497090875856,0.46520497090875856,0.006387308774485722
regular,ridge,H_B_C_K,10.0,0.46617619710897473,0.46617619710897473,0.006535120641294671
regular,ridge,H_D_B_C_K,0.001,0.4770224523704455,0.47702245237044555,0.0013996185279788863
regular,ridge,H_D_B_C_K,0.01,0.45849862444423,0.45849862444423006,0.003041884290359415
regular,ridge,H_D_B_C_K,0.1,0.4480905900469736,0.4480905900469736,0.005036886945216075
regular,ridge,H_D_B_C_K,1.0,0.4452181074082454,0.4452181074082454,0.007906228791214293
regular,ridge,H_D_B_C_K,10.0,0.4478150575092517,0.4478150575092517,0.00964319944683512
regular,ridge,H_M_C_K,0.001,0.48021165633871477,0.48021165633871465,0.0011503763582004628
regular,ridge,H_M_C_K,0.01,0.46966517465988705,0.4696651746598871,0.0030228133712441882
regular,ridge,H_M_C_K,0.1,0.4691268410293554,0.4691268410293555,0.005187306415749491
regular,ridge,H_M_C_K,1.0,0.4699660512416901,0.46996605124169005,0.005665389209874607
regular,ridge,H_M_C_K,10.0,0.4709901748016558,0.4709901748016557,0.005837616737290246
regular,ridge,H_D_M_C_K,0.001,0.47863377536164337,0.4786337753616433,0.001091524144030734
regular,ridge,H_D_M_C_K,0.01,0.462599383505918,0.46259938350591795,0.002612315176680344
regular,ridge,H_D_M_C_K,0.1,0.451523391332862,0.4515233913328619,0.005366947419403357
regular,ridge,H_D_M_C_K,1.0,0.4477949539074412,0.44779495390744106,0.00909332531336927
regular,ridge,H_D_M_C_K,10.0,0.4503540652663096,0.4503540652663096,0.010962781127147676
regular,ridge,H_B_M_C_K,0.001,0.47801656475476517,0.4780165647547651,0.0012943469000592709
regular,ridge,H_B_M_C_K,0.01,0.4650698421985693,0.4650698421985693,0.003205434245813752
regular,ridge,H_B_M_C_K,0.1,0.46466670934271764,0.4646667093427176,0.005237365636111622
regular,ridge,H_B_M_C_K,1.0,0.4655740454052291,0.46557404540522906,0.005775648227934584
regular,ridge,H_B_M_C_K,10.0,0.4665889693165289,0.46658896931652893,0.005956276349711803
regular,ridge,H_D_B_M_C_K,0.001,0.47648244399819606,0.476482443998196,0.0012075783520103746
regular,ridge,H_D_B_M_C_K,0.01,0.45850291963438067,0.4585029196343807,0.0024632050528233095
regular,ridge,H_D_B_M_C_K,0.1,0.44876966955371506,0.448769669553715,0.0046799753492483545
regular,ridge,H_D_B_M_C_K,1.0,0.4458558471358957,0.44585584713589566,0.008069284743137282
regular,ridge,H_D_B_M_C_K,10.0,0.44836116382380065,0.4483611638238007,0.009924271629794368
regular,ridge,H_P_C_K,0.001,0.48068789400472633,0.48068789400472633,0.0014119989292385078
regular,ridge,H_P_C_K,0.01,0.4701976853626689,0.4701976853626689,0.003699930700491728
regular,ridge,H_P_C_K,0.1,0.469451986886791,0.46945198688679096,0.0058041152785818185
regular,ridge,H_P_C_K,1.0,0.4702534312922881,0.470253431292288,0.0062199941933319776
regular,ridge,H_P_C_K,10.0,0.47126669385384856,0.47126669385384856,0.006352779529514085
regular,ridge,H_D_P_C_K,0.001,0.4790936126322973,0.4790936126322974,0.0013450935434971142
regular,ridge,H_D_P_C_K,0.01,0.4629481405927549,0.46294814059275496,0.0031828797174233746
regular,ridge,H_D_P_C_K,0.1,0.45127602360024466,0.4512760236002446,0.00563483169987206
regular,ridge,H_D_P_C_K,1.0,0.4474234373785372,0.4474234373785372,0.008920274788375714
regular,ridge,H_D_P_C_K,10.0,0.45010559884595147,0.4501055988459515,0.01056617739471302
regular,ridge,H_B_P_C_K,0.001,0.47847822828561826,0.47847822828561826,0.001557090559043959
regular,ridge,H_B_P_C_K,0.01,0.46552803938364146,0.4655280393836415,0.003942120825536492
regular,ridge,H_B_P_C_K,0.1,0.4648482019364598,0.46484820193645976,0.005925897027166241
regular,ridge,H_B_P_C_K,1.0,0.46571988286116056,0.4657198828611606,0.006371302087754387
regular,ridge,H_B_P_C_K,10.0,0.4667733579657663,0.46677335796576636,0.006536033206483952
regular,ridge,H_D_B_P_C_K,0.001,0.4769287908340699,0.4769287908340699,0.0014683712476423777
regular,ridge,H_D_B_P_C_K,0.01,0.4588063653509238,0.4588063653509239,0.0031953112862418013
regular,ridge,H_D_B_P_C_K,0.1,0.448483041344864,0.4484830413448641,0.005032687789665418
regular,ridge,H_D_B_P_C_K,1.0,0.44552667520779743,0.4455266752077975,0.007802461864888196
regular,ridge,H_D_B_P_C_K,10.0,0.44816577872473834,0.4481657787247383,0.009477653521954075
regular,ridge,H_M_P_C_K,0.001,0.4800901241634651,0.4800901241634651,0.0012414933299602152
regular,ridge,H_M_P_C_K,0.01,0.4699042925411452,0.4699042925411452,0.0033005352781034455
regular,ridge,H_M_P_C_K,0.1,0.4696495677982407,0.4696495677982407,0.005346739486324778
regular,ridge,H_M_P_C_K,1.0,0.4705017350338802,0.4705017350338802,0.005777010437613585
regular,ridge,H_M_P_C_K,10.0,0.4715392192906732,0.4715392192906732,0.005915835796581764
regular,ridge,H_D_M_P_C_K,0.001,0.4785153164329494,0.4785153164329494,0.0011769411203737738
regular,ridge,H_D_M_P_C_K,0.01,0.4628370602152136,0.46283706021521365,0.0028350413509942024
regular,ridge,H_D_M_P_C_K,0.1,0.45197947139559663,0.4519794713955966,0.0054399960934706625
regular,ridge,H_D_M_P_C_K,1.0,0.4481315699945727,0.44813156999457265,0.009109540669106759
regular,ridge,H_D_M_P_C_K,10.0,0.4507463621180055,0.45074636211800556,0.010942567857318128
regular,ridge,H_B_M_P_C_K,0.001,0.47793650442118357,0.4779365044211835,0.001367773984045402
regular,ridge,H_B_M_P_C_K,0.01,0.4654158933845415,0.4654158933845415,0.0033559254520017403
regular,ridge,H_B_M_P_C_K,0.1,0.4652026018089572,0.4652026018089572,0.0052451705124195325
regular,ridge,H_B_M_P_C_K,1.0,0.46613790471171396,0.46613790471171396,0.00573680765563061
regular,ridge,H_B_M_P_C_K,10.0,0.46717329431253296,0.46717329431253296,0.0059036895816734405
regular,ridge,H_D_B_M_P_C_K,0.001,0.47640351098290984,0.47640351098290984,0.0012785390552094563
regular,ridge,H_D_B_M_P_C_K,0.01,0.4588381821996256,0.4588381821996256,0.0026077954659240073
regular,ridge,H_D_B_M_P_C_K,0.1,0.4492081562665084,0.4492081562665084,0.004649268118503286
regular,ridge,H_D_B_M_P_C_K,1.0,0.4462548618127486,0.4462548618127486,0.008082679727838023
regular,ridge,H_D_B_M_P_C_K,10.0,0.448811531846793,0.448811531846793,0.009817165799256853
regular,ridge,H_A_K,0.001,0.4799061155532456,0.4799061155532455,0.0013191380416900638
regular,ridge,H_A_K,0.01,0.46773648397713646,0.4677364839771365,0.0031873802268011942
regular,ridge,H_A_K,0.1,0.4660413966793544,0.4660413966793544,0.004485500784079395
regular,ridge,H_A_K,1.0,0.4661516808737635,0.4661516808737636,0.004688575522374248
regular,ridge,H_A_K,10.0,0.4661696838963618,0.4661696838963619,0.004710100547249257
regular,ridge,H_D_A_K,0.001,0.4783441134107935,0.4783441134107935,0.001265433768328987
regular,ridge,H_D_A_K,0.01,0.46099379188887385,0.4609937918888738,0.002763486261088232
regular,ridge,H_D_A_K,0.1,0.44894081693446175,0.44894081693446175,0.004148907064661134
regular,ridge,H_D_A_K,1.0,0.44461576392117635,0.4446157639211764,0.00708719977815279
regular,ridge,H_D_A_K,10.0,0.4467797880102586,0.4467797880102585,0.009018788212213613
regular,ridge,H_B_A_K,0.001,0.4776874449238255,0.4776874449238255,0.001509069712356476
regular,ridge,H_B_A_K,0.01,0.46308855454363124,0.4630885545436313,0.003743078955673568
regular,ridge,H_B_A_K,0.1,0.4615270490136026,0.46152704901360264,0.005044443197892243
regular,ridge,H_B_A_K,1.0,0.4617153527891902,0.46171535278919007,0.005242145300554157
regular,ridge,H_B_A_K,10.0,0.46174228663092026,0.46174228663092026,0.00526309470916553
regular,ridge,H_D_B_A_K,0.001,0.47616727411962123,0.4761672741196213,0.0014323157789490133
regular,ridge,H_D_B_A_K,0.01,0.45679691985681603,0.4567969198568161,0.003070327643365102
regular,ridge,H_D_B_A_K,0.1,0.446002224171233,0.44600222417123286,0.0036471666985155734
regular,ridge,H_D_B_A_K,1.0,0.4426349509279068,0.4426349509279069,0.005568507452021594
regular,ridge,H_D_B_A_K,10.0,0.4448130306183951,0.4448130306183951,0.007447273818746582
regular,ridge,H_M_A_K,0.001,0.47927096934275376,0.4792709693427537,0.0011389373143982295
regular,ridge,H_M_A_K,0.01,0.4671319319604965,0.4671319319604965,0.0028139641328072743
regular,ridge,H_M_A_K,0.1,0.4657533131556373,0.4657533131556374,0.004084440181744413
regular,ridge,H_M_A_K,1.0,0.46590012558415883,0.4659001255841588,0.0042927071873408275
regular,ridge,H_M_A_K,10.0,0.46592178419995656,0.4659217841999565,0.00431508393220657
regular,ridge,H_D_M_A_K,0.001,0.47772834620066856,0.4777283462006685,0.0010898690807613232
regular,ridge,H_D_M_A_K,0.01,0.46060417570268086,0.46060417570268075,0.0024555798707131082
regular,ridge,H_D_M_A_K,0.1,0.4493840689479855,0.4493840689479855,0.003947101749799604
regular,ridge,H_D_M_A_K,1.0,0.44524991613292536,0.44524991613292525,0.007130714817674006
regular,ridge,H_D_M_A_K,10.0,0.4474598328629503,0.4474598328629503,0.009220741868797636
regular,ridge,H_B_M_A_K,0.001,0.47710735095150814,0.4771073509515082,0.0013163780403860563
regular,ridge,H_B_M_A_K,0.01,0.4627172567578461,0.46271725675784603,0.003153540823238401
regular,ridge,H_B_M_A_K,0.1,0.4614623246322347,0.46146232463223474,0.004295485963042427
regular,ridge,H_B_M_A_K,1.0,0.4616897132062064,0.46168971320620633,0.004475858502676468
regular,ridge,H_B_M_A_K,10.0,0.4617203524482417,0.4617203524482417,0.004495049199855626
regular,ridge,H_D_B_M_A_K,0.001,0.47560599569229384,0.4756059956922939,0.0012398796294458576
regular,ridge,H_D_B_M_A_K,0.01,0.45660833563073444,0.45660833563073433,0.0024927081719161226
regular,ridge,H_D_B_M_A_K,0.1,0.4465101988975488,0.4465101988975489,0.003091076428374887
regular,ridge,H_D_B_M_A_K,1.0,0.44324554992758863,0.44324554992758863,0.0055768090756203315
regular,ridge,H_D_B_M_A_K,10.0,0.4454044719105892,0.4454044719105891,0.0075519416067826965
regular,ridge,H_P_A_K,0.001,0.4797521064056798,0.47975210640567967,0.0014068126001203086
regular,ridge,H_P_A_K,0.01,0.46780399112821025,0.4678039911282103,0.00349461633311232
regular,ridge,H_P_A_K,0.1,0.46639825189632034,0.4663982518963204,0.004758260765061259
regular,ridge,H_P_A_K,1.0,0.46655668898805847,0.4665566889880585,0.004931930951694612
regular,ridge,H_P_A_K,10.0,0.46657948953914574,0.4665794895391457,0.004950064567410381
regular,ridge,H_D_P_A_K,0.001,0.47819424071524447,0.4781942407152446,0.001346723169679458
regular,ridge,H_D_P_A_K,0.01,0.46106518484822867,0.46106518484822867,0.0030192095416393455
regular,ridge,H_D_P_A_K,0.1,0.4492112075542448,0.44921120755424493,0.004275250713447978
regular,ridge,H_D_P_A_K,1.0,0.44477148594833327,0.4447714859483332,0.007064391559200022
regular,ridge,H_D_P_A_K,10.0,0.446955637215039,0.44695563721503895,0.009040531259532233
regular,ridge,H_B_P_A_K,0.001,0.47757732999059666,0.4775773299905966,0.001578163116859367
regular,ridge,H_B_P_A_K,0.01,0.46334640677055916,0.46334640677055916,0.0038861462385773923
regular,ridge,H_B_P_A_K,0.1,0.46203851404911206,0.462038514049112,0.005120649888639046
regular,ridge,H_B_P_A_K,1.0,0.46227216637623064,0.46227216637623075,0.005300192783769304
regular,ridge,H_B_P_A_K,10.0,0.46230259513424243,0.4623025951342424,0.00531922029757658
regular,ridge,H_D_B_P_A_K,0.001,0.4760599096432776,0.47605990964327766,0.0014980339295950318
regular,ridge,H_D_B_P_A_K,0.01,0.457044623718638,0.457044623718638,0.0032040023248501555
regular,ridge,H_D_B_P_A_K,0.1,0.4464091689186348,0.4464091689186348,0.003667871719798894
regular,ridge,H_D_B_P_A_K,1.0,0.44299069300812277,0.44299069300812277,0.005497014373201575
regular,ridge,H_D_B_P_A_K,10.0,0.44518375121468823,0.44518375121468823,0.00741626974646923
regular,ridge,H_M_P_A_K,0.001,0.4791358288579668,0.47913582885796685,0.0012292025468895523
regular,ridge,H_M_P_A_K,0.01,0.4672838071892906,0.4672838071892905,0.003091035895882562
regular,ridge,H_M_P_A_K,0.1,0.4662068201833873,0.4662068201833874,0.004286670971666134
regular,ridge,H_M_P_A_K,1.0,0.46640412511223245,0.4664041251122324,0.004457239819632376
regular,ridge,H_M_P_A_K,10.0,0.46643107216009194,0.466431072160092,0.004474901968855859
regular,ridge,H_D_M_P_A_K,0.001,0.4775968746168983,0.4775968746168984,0.0011733669144099541
regular,ridge,H_D_M_P_A_K,0.01,0.46075894655201827,0.4607589465520183,0.002665571316967955
regular,ridge,H_D_M_P_A_K,0.1,0.4497325610077525,0.44973256100775255,0.004016368244793946
regular,ridge,H_D_M_P_A_K,1.0,0.4453630984390649,0.44536309843906496,0.007154211510782808
regular,ridge,H_D_M_P_A_K,10.0,0.4476141238584127,0.44761412385841276,0.00922649892690495
regular,ridge,H_B_M_P_A_K,0.001,0.4770136018583696,0.4770136018583696,0.0013871626120902634
regular,ridge,H_B_M_P_A_K,0.01,0.46302430303108916,0.4630243030310891,0.0032847300413585273
regular,ridge,H_B_M_P_A_K,0.1,0.46202565640341026,0.46202565640341026,0.0043318242496663785
regular,ridge,H_B_M_P_A_K,1.0,0.46229711909003446,0.4622971190900344,0.0044894556605498456
regular,ridge,H_B_M_P_A_K,10.0,0.4623329964242466,0.4623329964242465,0.004506208049257259
regular,ridge,H_D_B_M_P_A_K,0.001,0.4755151300802744,0.47551513008027435,0.0013069221062382867
regular,ridge,H_D_B_M_P_A_K,0.01,0.4569020266586187,0.4569020266586186,0.0026117218780342985
regular,ridge,H_D_B_M_P_A_K,0.1,0.44693046837714895,0.44693046837714895,0.0031014858072326806
regular,ridge,H_D_B_M_P_A_K,1.0,0.4435272175289709,0.44352721752897095,0.005530678936449031
regular,ridge,H_D_B_M_P_A_K,10.0,0.4456147060668761,0.44561470606687614,0.0074583325007551195
regular,ridge,H_C_A_K,0.001,0.4798673536456907,0.47986735364569066,0.0014020388846069868
regular,ridge,H_C_A_K,0.01,0.4675647971957352,0.46756479719573524,0.0038621294848288886
regular,ridge,H_C_A_K,0.1,0.46617232611807297,0.46617232611807297,0.00621737527785257
regular,ridge,H_C_A_K,1.0,0.4669208851328675,0.46692088513286745,0.006728727245278513
regular,ridge,H_C_A_K,10.0,0.4678890152380592,0.46788901523805926,0.006928640185178481
regular,ridge,H_D_C_A_K,0.001,0.4783041536206272,0.4783041536206271,0.0013415490647148
regular,ridge,H_D_C_A_K,0.01,0.46072827560381274,0.4607282756038128,0.0033673286701832194
regular,ridge,H_D_C_A_K,0.1,0.44874135634690787,0.44874135634690787,0.005956768723846103
regular,ridge,H_D_C_A_K,1.0,0.4448001356856811,0.44480013568568105,0.009146369743300867
regular,ridge,H_D_C_A_K,10.0,0.44756460730076636,0.4475646073007663,0.010961644512925564
regular,ridge,H_B_C_A_K,0.001,0.4776479713320505,0.4776479713320505,0.0015870037927204013
regular,ridge,H_B_C_A_K,0.01,0.46297377025444153,0.4629737702544416,0.004338959993183211
regular,ridge,H_B_C_A_K,0.1,0.46188326057775597,0.46188326057775597,0.0066716222065716785
regular,ridge,H_B_C_A_K,1.0,0.46275494607757767,0.46275494607757767,0.007235092968450941
regular,ridge,H_B_C_A_K,10.0,0.4637121617216987,0.4637121617216987,0.007422301964998054
regular,ridge,H_D_B_C_A_K,0.001,0.47612782643479923,0.47612782643479923,0.0015046263631922326
regular,ridge,H_D_B_C_A_K,0.01,0.4566247967551476,0.4566247967551476,0.0036243954946750994
regular,ridge,H_D_B_C_A_K,0.1,0.44614001998924896,0.44614001998924896,0.005683557882777593
regular,ridge,H_D_B_C_A_K,1.0,0.4431944934813269,0.44319449348132683,0.008347677367551433
regular,ridge,H_D_B_C_A_K,10.0,0.44578027171650286,0.44578027171650286,0.009971084311068192
regular,ridge,H_M_C_A_K,0.001,0.4792401481355325,0.47924014813553245,0.001223912220787913
regular,ridge,H_M_C_A_K,0.01,0.46710811916594,0.46710811916593986,0.003438347056359834
regular,ridge,H_M_C_A_K,0.1,0.46622316179099116,0.4662231617909912,0.005710790357700589
regular,ridge,H_M_C_A_K,1.0,0.46701587287070667,0.46701587287070667,0.006235107630469122
regular,ridge,H_M_C_A_K,10.0,0.4680670276148445,0.46806702761484437,0.006445991398387496
regular,ridge,H_D_M_C_A_K,0.001,0.4776964812339531,0.47769648123395303,0.0011656033501846255
regular,ridge,H_D_M_C_A_K,0.01,0.46046550064357183,0.4604655006435719,0.0029888875892605336
regular,ridge,H_D_M_C_A_K,0.1,0.4493237111407495,0.44932371114074954,0.005679223061536331
regular,ridge,H_D_M_C_A_K,1.0,0.44557481758175227,0.4455748175817522,0.00924714771396136
regular,ridge,H_D_M_C_A_K,10.0,0.44811716623767645,0.4481171662376764,0.011096498446344902
regular,ridge,H_B_M_C_A_K,0.001,0.47707639334633856,0.4770763933463386,0.0013950979500354755
