algorithm,has_history,domain,model,subset,collection_items,log_loss,full_model,benchmark,delta_loss_vs_full,upper95_vs_full_joint,delta_loss_vs_benchmark,upper95_vs_benchmark_joint,joint_family_contrasts,simultaneous_noninferior_full_margin_01,simultaneous_superior_benchmark,exploratory_dual_criterion_pass,status,evaluation_subgroup,evaluation_n,model_variants_passing_same_subset,learner_families_passing_same_subset
ridge_fixed,False,extended_K,ridge_fixed::D_B_M_P,D_B_M_P,17,0.7052111230843516,ridge_fixed::D_B_M_P_C_A_K,prevalence,-0.009886330206234209,0.015025630515444744,0.013226002375773054,0.03813796309745201,255,False,False,False,post-evaluation hypothesis-generating; independent future validation required,disjoint,879,0,0
ridge_fixed,False,extended_K,ridge_fixed::D_B_A_K,D_B_A_K,17,0.7074210389078779,ridge_fixed::D_B_M_P_C_A_K,prevalence,-0.007676414382708058,0.017235546338970894,0.015435918199299216,0.04034787892097817,255,False,False,False,post-evaluation hypothesis-generating; independent future validation required,disjoint,879,0,0
ridge_fixed,False,extended_K,ridge_fixed::D_B_P_C,D_B_P_C,17,0.7079379742795354,ridge_fixed::D_B_M_P_C_A_K,prevalence,-0.007159479011050505,0.01775248171062845,0.01595285357095676,0.040864814292635714,255,False,False,False,post-evaluation hypothesis-generating; independent future validation required,disjoint,879,0,0
ridge_fixed,False,extended_K,ridge_fixed::D_M_P_C,D_M_P_C,17,0.7085617567987605,ridge_fixed::D_B_M_P_C_A_K,prevalence,-0.00653569649182543,0.01837626422985352,0.01657663609018184,0.04148859681186079,255,False,False,False,post-evaluation hypothesis-generating; independent future validation required,disjoint,879,0,0
ridge_fixed,False,extended_K,ridge_fixed::D_C_A_K,D_C_A_K,17,0.7145992560068851,ridge_fixed::D_B_M_P_C_A_K,prevalence,-0.0004981972837009592,0.024413763437977992,0.022614135298306307,0.04752609601998526,255,False,False,False,post-evaluation hypothesis-generating; independent future validation required,disjoint,879,0,0
ridge_fixed,False,extended_K,ridge_fixed::D_M_A_K,D_M_A_K,17,0.7169814005624261,ridge_fixed::D_B_M_P_C_A_K,prevalence,0.0018839472718401218,0.026795907993519073,0.02499627985384735,0.0499082405755263,255,False,False,False,post-evaluation hypothesis-generating; independent future validation required,disjoint,879,0,0
ridge_fixed,False,extended_K,ridge_fixed::D_B_P_A,D_B_P_A,17,0.7271531764457089,ridge_fixed::D_B_M_P_C_A_K,prevalence,0.012055723155122924,0.036967683876801875,0.03516805573713017,0.06008001645880913,255,False,False,False,post-evaluation hypothesis-generating; independent future validation required,disjoint,879,0,0
ridge_fixed,False,extended_K,ridge_fixed::D_M_P_A,D_M_P_A,17,0.728387363323264,ridge_fixed::D_B_M_P_C_A_K,prevalence,0.013289910032678156,0.03820187075435711,0.03640224261468546,0.061314203336364406,255,False,False,False,post-evaluation hypothesis-generating; independent future validation required,disjoint,879,0,0
ridge_fixed,False,extended_K,ridge_fixed::D_P_C_A,D_P_C_A,17,0.7344555655290921,ridge_fixed::D_B_M_P_C_A_K,prevalence,0.01935811223850616,0.04427007296018511,0.04247044482051342,0.06738240554219237,255,False,False,False,post-evaluation hypothesis-generating; independent future validation required,disjoint,879,0,0
ridge_fixed,False,extended_K,ridge_fixed::D_B_M_C_K,D_B_M_C_K,18,0.6909958467405551,ridge_fixed::D_B_M_P_C_A_K,prevalence,-0.024101606550030633,0.0008103541716483198,-0.0009892739680233756,0.023922686753655577,255,True,False,False,post-evaluation hypothesis-generating; independent future validation required,disjoint,879,0,0
ridge_fixed,False,extended_K,ridge_fixed::D_B_M_P_C,D_B_M_P_C,18,0.7042988343197993,ridge_fixed::D_B_M_P_C_A_K,prevalence,-0.010798618970786591,0.014113341750892362,0.012313713611220677,0.03722567433289963,255,False,False,False,post-evaluation hypothesis-generating; independent future validation required,disjoint,879,0,0
ridge_fixed,False,extended_K,ridge_fixed::D_B_C_A_K,D_B_C_A_K,18,0.7065729524485624,ridge_fixed::D_B_M_P_C_A_K,prevalence,-0.008524500842023462,0.01638745987965549,0.01458783173998381,0.03949979246166276,255,False,False,False,post-evaluation hypothesis-generating; independent future validation required,disjoint,879,0,0
ridge_fixed,False,extended_K,ridge_fixed::D_B_M_A_K,D_B_M_A_K,18,0.7115567609494513,ridge_fixed::D_B_M_P_C_A_K,prevalence,-0.0035406923411346086,0.021371268380544345,0.019571640240872663,0.04448360096255162,255,False,False,False,post-evaluation hypothesis-generating; independent future validation required,disjoint,879,0,0
ridge_fixed,False,extended_K,ridge_fixed::D_M_C_A_K,D_M_C_A_K,18,0.7166027245292519,ridge_fixed::D_B_M_P_C_A_K,prevalence,0.0015052712386659987,0.026417231960344952,0.024617603820673243,0.049529564542352196,255,False,False,False,post-evaluation hypothesis-generating; independent future validation required,disjoint,879,0,0
ridge_fixed,False,extended_K,ridge_fixed::D_B_M_P_A,D_B_M_P_A,18,0.723087413106514,ridge_fixed::D_B_M_P_C_A_K,prevalence,0.007989959815928071,0.03290192053760702,0.03110229239793532,0.05601425311961428,255,False,False,False,post-evaluation hypothesis-generating; independent future validation required,disjoint,879,0,0
ridge_fixed,False,extended_K,ridge_fixed::D_B_P_C_A,D_B_P_C_A,18,0.7261555107362433,ridge_fixed::D_B_M_P_C_A_K,prevalence,0.011058057445657353,0.035970018167336304,0.03417039002766461,0.059082350749343565,255,False,False,False,post-evaluation hypothesis-generating; independent future validation required,disjoint,879,0,0
ridge_fixed,False,extended_K,ridge_fixed::D_M_P_C_A,D_M_P_C_A,18,0.7278092013303412,ridge_fixed::D_B_M_P_C_A_K,prevalence,0.012711748039755303,0.037623708761434255,0.035824080621762566,0.060736041343441516,255,False,False,False,post-evaluation hypothesis-generating; independent future validation required,disjoint,879,0,0
ridge_fixed,False,extended_K,ridge_fixed::D_B_M_C_A_K,D_B_M_C_A_K,19,0.7111521982123749,ridge_fixed::D_B_M_P_C_A_K,prevalence,-0.003945255078211113,0.02096670564346784,0.019167077503796155,0.04407903822547511,255,False,False,False,post-evaluation hypothesis-generating; independent future validation required,disjoint,879,0,0
ridge_fixed,False,extended_K,ridge_fixed::D_B_M_P_C_A,D_B_M_P_C_A,19,0.7224746868001658,ridge_fixed::D_B_M_P_C_A_K,prevalence,0.007377233509579902,0.03228919423125885,0.03048956609158716,0.055401526813266114,255,False,False,False,post-evaluation hypothesis-generating; independent future validation required,disjoint,879,0,0
ridge_fixed,False,extended_K,ridge_fixed::P_K,P_K,22,0.6774283726177127,ridge_fixed::D_B_M_P_C_A_K,prevalence,-0.03766908067287329,-0.01275711995119434,-0.01455674809086601,0.010355212630812943,255,True,False,False,post-evaluation hypothesis-generating; independent future validation required,disjoint,879,0,0
ridge_fixed,False,extended_K,ridge_fixed::B_P_K,B_P_K,23,0.6735482251563822,ridge_fixed::D_B_M_P_C_A_K,prevalence,-0.04154922813420359,-0.01663726741252464,-0.01843689555219634,0.006475065169482614,255,True,False,False,post-evaluation hypothesis-generating; independent future validation required,disjoint,879,0,0
ridge_fixed,False,extended_K,ridge_fixed::P_C_K,P_C_K,23,0.6757921368960114,ridge_fixed::D_B_M_P_C_A_K,prevalence,-0.03930531639457467,-0.014393355672895718,-0.016192983812567407,0.008718976909111546,255,True,False,False,post-evaluation hypothesis-generating; independent future validation required,disjoint,879,0,0
ridge_fixed,False,extended_K,ridge_fixed::M_P_K,M_P_K,23,0.6781622055301503,ridge_fixed::D_B_M_P_C_A_K,prevalence,-0.036935247760435636,-0.012023287038756682,-0.01382291517842838,0.011089045543250573,255,True,False,False,post-evaluation hypothesis-generating; independent future validation required,disjoint,879,0,0
ridge_fixed,False,extended_K,ridge_fixed::P_A_K,P_A_K,23,0.6932093311130978,ridge_fixed::D_B_M_P_C_A_K,prevalence,-0.021888122177488024,0.0030238385441909293,0.0012242104045192593,0.02613617112619821,255,True,False,False,post-evaluation hypothesis-generating; independent future validation required,disjoint,879,0,0
ridge_fixed,False,extended_K,ridge_fixed::B_P_C_K,B_P_C_K,24,0.6718433913178982,ridge_fixed::D_B_M_P_C_A_K,prevalence,-0.04325406197268783,-0.018342101251008876,-0.02014172939068051,0.004770231330998444,255,True,False,False,post-evaluation hypothesis-generating; independent future validation required,disjoint,879,0,0
ridge_fixed,False,extended_K,ridge_fixed::B_M_P_K,B_M_P_K,24,0.6763880962431165,ridge_fixed::D_B_M_P_C_A_K,prevalence,-0.038709357047469514,-0.013797396325790561,-0.01559702446546223,0.009314936256216723,255,True,False,False,post-evaluation hypothesis-generating; independent future validation required,disjoint,879,0,0
ridge_fixed,False,extended_K,ridge_fixed::M_P_C_K,M_P_C_K,24,0.676835239071917,ridge_fixed::D_B_M_P_C_A_K,prevalence,-0.03826221421866888,-0.013350253496989924,-0.015149881636661639,0.009762079085017314,255,True,False,False,post-evaluation hypothesis-generating; independent future validation required,disjoint,879,0,0
ridge_fixed,False,extended_K,ridge_fixed::B_P_A_K,B_P_A_K,24,0.6888094367674855,ridge_fixed::D_B_M_P_C_A_K,prevalence,-0.026288016523100415,-0.0013760558014214615,-0.003175683941093145,0.021736276780585807,255,True,False,False,post-evaluation hypothesis-generating; independent future validation required,disjoint,879,0,0
ridge_fixed,False,extended_K,ridge_fixed::P_C_A_K,P_C_A_K,24,0.6919005048947204,ridge_fixed::D_B_M_P_C_A_K,prevalence,-0.023196948395865395,0.0017150123258135586,-8.461581385813036e-05,0.024827344907820823,255,True,False,False,post-evaluation hypothesis-generating; independent future validation required,disjoint,879,0,0
ridge_fixed,False,extended_K,ridge_fixed::M_P_A_K,M_P_A_K,24,0.693585463656141,ridge_fixed::D_B_M_P_C_A_K,prevalence,-0.0215119896344448,0.003399971087234152,0.0016003429475624552,0.02651230366924141,255,True,False,False,post-evaluation hypothesis-generating; independent future validation required,disjoint,879,0,0
ridge_fixed,False,extended_K,ridge_fixed::B_M_P_C_K,B_M_P_C_K,25,0.6749475165082719,ridge_fixed::D_B_M_P_C_A_K,prevalence,-0.040149936782313926,-0.015237976060634973,-0.017037604200306682,0.00787435652137227,255,True,False,False,post-evaluation hypothesis-generating; independent future validation required,disjoint,879,0,0
ridge_fixed,False,extended_K,ridge_fixed::B_P_C_A_K,B_P_C_A_K,25,0.6873816199201883,ridge_fixed::D_B_M_P_C_A_K,prevalence,-0.027715833370397756,-0.0028038726487188033,-0.004603500788390492,0.02030845993328846,255,True,False,False,post-evaluation hypothesis-generating; independent future validation required,disjoint,879,0,0
ridge_fixed,False,extended_K,ridge_fixed::B_M_P_A_K,B_M_P_A_K,25,0.6913527981909983,ridge_fixed::D_B_M_P_C_A_K,prevalence,-0.023744655099587585,0.0011673056220913684,-0.0006323225175803315,0.024279638204098623,255,True,False,False,post-evaluation hypothesis-generating; independent future validation required,disjoint,879,0,0
ridge_fixed,False,extended_K,ridge_fixed::M_P_C_A_K,M_P_C_A_K,25,0.6926448147363056,ridge_fixed::D_B_M_P_C_A_K,prevalence,-0.022452638554280265,0.0024593221673986886,0.0006596940277269937,0.025571654749405946,255,True,False,False,post-evaluation hypothesis-generating; independent future validation required,disjoint,879,0,0
ridge_fixed,False,extended_K,ridge_fixed::B_M_P_C_A_K,B_M_P_C_A_K,26,0.6903081562263854,ridge_fixed::D_B_M_P_C_A_K,prevalence,-0.024789297064200445,0.0001226636574785077,-0.0016769644821931886,0.023234996239485765,255,True,False,False,post-evaluation hypothesis-generating; independent future validation required,disjoint,879,0,0
ridge_fixed,False,extended_K,ridge_fixed::D_P_K,D_P_K,26,0.7015519103959306,ridge_fixed::D_B_M_P_C_A_K,prevalence,-0.013545542894655383,0.01136641782702357,0.009566789687351853,0.034478750409030805,255,False,False,False,post-evaluation hypothesis-generating; independent future validation required,disjoint,879,0,0
ridge_fixed,False,extended_K,ridge_fixed::D_B_P_K,D_B_P_K,27,0.6957733087946908,ridge_fixed::D_B_M_P_C_A_K,prevalence,-0.019324144495895194,0.005587816225783759,0.0037881880861120763,0.02870014880779103,255,True,False,False,post-evaluation hypothesis-generating; independent future validation required,disjoint,879,0,0
ridge_fixed,False,extended_K,ridge_fixed::D_P_C_K,D_P_C_K,27,0.7001537397034435,ridge_fixed::D_B_M_P_C_A_K,prevalence,-0.01494371358714228,0.009968247134536673,0.008168618994864986,0.03308057971654394,255,True,False,False,post-evaluation hypothesis-generating; independent future validation required,disjoint,879,0,0
ridge_fixed,False,extended_K,ridge_fixed::D_M_P_K,D_M_P_K,27,0.7020535399273994,ridge_fixed::D_B_M_P_C_A_K,prevalence,-0.01304391336318645,0.011868047358492503,0.01006841921882081,0.03498037994049977,255,False,False,False,post-evaluation hypothesis-generating; independent future validation required,disjoint,879,0,0
ridge_fixed,False,extended_K,ridge_fixed::D_P_A_K,D_P_A_K,27,0.7201359542292627,ridge_fixed::D_B_M_P_C_A_K,prevalence,0.005038500938676771,0.029950461660355726,0.02815083352068402,0.05306279424236297,255,False,False,False,post-evaluation hypothesis-generating; independent future validation required,disjoint,879,0,0
ridge_fixed,False,extended_K,ridge_fixed::D_B_P_C_K,D_B_P_C_K,28,0.6942675265105013,ridge_fixed::D_B_M_P_C_A_K,prevalence,-0.020829926780084662,0.004082033941594291,0.0022824058019225773,0.02719436652360153,255,True,False,False,post-evaluation hypothesis-generating; independent future validation required,disjoint,879,0,0
ridge_fixed,False,extended_K,ridge_fixed::D_B_M_P_K,D_B_M_P_K,28,0.6982161809486317,ridge_fixed::D_B_M_P_C_A_K,prevalence,-0.016881272341954176,0.008030688379724777,0.006231060240053061,0.031143020961732014,255,True,False,False,post-evaluation hypothesis-generating; independent future validation required,disjoint,879,0,0
ridge_fixed,False,extended_K,ridge_fixed::D_M_P_C_K,D_M_P_C_K,28,0.7010198356820742,ridge_fixed::D_B_M_P_C_A_K,prevalence,-0.014077617608511802,0.01083434311316715,0.009034714973495445,0.0339466756951744,255,False,False,False,post-evaluation hypothesis-generating; independent future validation required,disjoint,879,0,0
ridge_fixed,False,extended_K,ridge_fixed::D_B_P_A_K,D_B_P_A_K,28,0.7133878798509244,ridge_fixed::D_B_M_P_C_A_K,prevalence,-0.0017095734396615453,0.023202387282017407,0.021402759142345715,0.04631471986402467,255,False,False,False,post-evaluation hypothesis-generating; independent future validation required,disjoint,879,0,0
ridge_fixed,False,extended_K,ridge_fixed::D_P_C_A_K,D_P_C_A_K,28,0.7190746721788425,ridge_fixed::D_B_M_P_C_A_K,prevalence,0.003977218888256577,0.02888917960993553,0.027089551470263797,0.05200151219194275,255,False,False,False,post-evaluation hypothesis-generating; independent future validation required,disjoint,879,0,0
ridge_fixed,False,extended_K,ridge_fixed::D_M_P_A_K,D_M_P_A_K,28,0.7203030035120037,ridge_fixed::D_B_M_P_C_A_K,prevalence,0.005205550221417783,0.030117510943096736,0.028317882803425034,0.05322984352510399,255,False,False,False,post-evaluation hypothesis-generating; independent future validation required,disjoint,879,0,0
ridge_fixed,False,extended_K,ridge_fixed::D_B_M_P_C_K,D_B_M_P_C_K,29,0.6972573582094279,ridge_fixed::D_B_M_P_C_A_K,prevalence,-0.017840095081157983,0.00707186564052097,0.005272237500849267,0.03018419822252822,255,True,False,False,post-evaluation hypothesis-generating; independent future validation required,disjoint,879,0,0
ridge_fixed,False,extended_K,ridge_fixed::D_B_P_C_A_K,D_B_P_C_A_K,29,0.7122391940618172,ridge_fixed::D_B_M_P_C_A_K,prevalence,-0.002858259228768665,0.022053701492910287,0.020254073353238613,0.045166034074917566,255,False,False,False,post-evaluation hypothesis-generating; independent future validation required,disjoint,879,0,0
ridge_fixed,False,extended_K,ridge_fixed::D_B_M_P_A_K,D_B_M_P_A_K,29,0.7156409103063415,ridge_fixed::D_B_M_P_C_A_K,prevalence,0.0005434570157554934,0.025455417737434448,0.02365578959776275,0.0485677503194417,255,False,False,False,post-evaluation hypothesis-generating; independent future validation required,disjoint,879,0,0
ridge_fixed,False,extended_K,ridge_fixed::D_M_P_C_A_K,D_M_P_C_A_K,29,0.719813079220028,ridge_fixed::D_B_M_P_C_A_K,prevalence,0.004715625929442071,0.029627586651121023,0.027827958511449303,0.052739919233128256,255,False,False,False,post-evaluation hypothesis-generating; independent future validation required,disjoint,879,0,0
ridge_fixed,False,extended_K,ridge_fixed::D_B_M_P_C_A_K,D_B_M_P_C_A_K,30,0.7150974532905859,ridge_fixed::D_B_M_P_C_A_K,prevalence,0.0,0.0,0.02311233258200726,0.04802429330368621,255,True,False,False,post-evaluation hypothesis-generating; independent future validation required,disjoint,879,0,0
hgb,True,extended_K,hgb::H,H,0,0.6792772451151128,hgb::H_D_B_M_P_C_A_K,P0,-0.029184866931174214,0.001998525344901917,-1.9210920135864235e-05,0.031164181355940266,255,True,False,False,post-evaluation hypothesis-generating; independent future validation required,disjoint,879,0,0
hgb,True,extended_K,hgb::H_B,H_B,1,0.6731212166859277,hgb::H_D_B_M_P_C_A_K,P0,-0.035340895360359253,-0.004157503084283122,-0.006175239349320847,0.025008152926755282,255,True,False,False,post-evaluation hypothesis-generating; independent future validation required,disjoint,879,0,0
hgb,True,extended_K,hgb::H_C,H_C,1,0.6790488777723386,hgb::H_D_B_M_P_C_A_K,P0,-0.029413234273948437,0.0017701580021276947,-0.0002475782629100876,0.030935814013166044,255,True,False,False,post-evaluation hypothesis-generating; independent future validation required,disjoint,879,0,0
hgb,True,extended_K,hgb::H_M,H_M,1,0.6883656630576024,hgb::H_D_B_M_P_C_A_K,P0,-0.02009644898868456,0.01108694328739157,0.009069207022353832,0.04025259929842996,255,False,False,False,post-evaluation hypothesis-generating; independent future validation required,disjoint,879,0,0
hgb,True,extended_K,hgb::H_A,H_A,1,0.6990533322342392,hgb::H_D_B_M_P_C_A_K,P0,-0.00940877981204778,0.02177461246402835,0.01975687619899069,0.05094026847506682,255,False,False,False,post-evaluation hypothesis-generating; independent future validation required,disjoint,879,0,0
hgb,True,extended_K,hgb::H_B_C,H_B_C,2,0.6725986635786608,hgb::H_D_B_M_P_C_A_K,P0,-0.03586344846762609,-0.004680056191549958,-0.006697792456587756,0.024485599819488377,255,True,False,False,post-evaluation hypothesis-generating; independent future validation required,disjoint,879,0,0
hgb,True,extended_K,hgb::H_M_C,H_M_C,2,0.6798092328254411,hgb::H_D_B_M_P_C_A_K,P0,-0.028652879220845837,0.002530513055230294,0.000512776790192548,0.03169616906626868,255,True,False,False,post-evaluation hypothesis-generating; independent future validation required,disjoint,879,0,0
hgb,True,extended_K,hgb::H_B_M,H_B_M,2,0.6798419464894816,hgb::H_D_B_M_P_C_A_K,P0,-0.028620165556805393,0.0025632267192707385,0.0005454904542329923,0.031728882730309126,255,True,False,False,post-evaluation hypothesis-generating; independent future validation required,disjoint,879,0,0
hgb,True,extended_K,hgb::H_B_A,H_B_A,2,0.6877188581479327,hgb::H_D_B_M_P_C_A_K,P0,-0.0207432538983544,0.01044013837772173,0.008422402112683953,0.039605794388760086,255,False,False,False,post-evaluation hypothesis-generating; independent future validation required,disjoint,879,0,0
hgb,True,extended_K,hgb::H_C_A,H_C_A,2,0.6959233073668868,hgb::H_D_B_M_P_C_A_K,P0,-0.012538804679400113,0.01864458759667602,0.016626851331638333,0.047810243607714464,255,False,False,False,post-evaluation hypothesis-generating; independent future validation required,disjoint,879,0,0
hgb,True,extended_K,hgb::H_M_A,H_M_A,2,0.7693039873330003,hgb::H_D_B_M_P_C_A_K,P0,0.060841875286713316,0.09202526756278945,0.0900075312977519,0.12119092357382802,255,False,False,False,post-evaluation hypothesis-generating; independent future validation required,disjoint,879,0,0
hgb,True,extended_K,hgb::H_B_M_C,H_B_M_C,3,0.6755788150497329,hgb::H_D_B_M_P_C_A_K,P0,-0.03288329699655406,-0.0016999047204779294,-0.0037176409855156816,0.02746575129056045,255,True,False,False,post-evaluation hypothesis-generating; independent future validation required,disjoint,879,0,0
hgb,True,extended_K,hgb::H_B_C_A,H_B_C_A,3,0.6840794187494443,hgb::H_D_B_M_P_C_A_K,P0,-0.02438269329684264,0.00680069897923349,0.004782962714195714,0.03596635499027184,255,True,False,False,post-evaluation hypothesis-generating; independent future validation required,disjoint,879,0,0
hgb,True,extended_K,hgb::H_B_M_A,H_B_M_A,3,0.7580059926808222,hgb::H_D_B_M_P_C_A_K,P0,0.04954388063453546,0.08072727291061159,0.07870953664557372,0.10989292892164984,255,False,False,False,post-evaluation hypothesis-generating; independent future validation required,disjoint,879,0,0
hgb,True,extended_K,hgb::H_M_C_A,H_M_C_A,3,0.7622316131359796,hgb::H_D_B_M_P_C_A_K,P0,0.053769501089692695,0.08495289336576883,0.08293515710073102,0.11411854937680715,255,False,False,False,post-evaluation hypothesis-generating; independent future validation required,disjoint,879,0,0
hgb,True,extended_K,hgb::H_B_M_C_A,H_B_M_C_A,4,0.6983650894523538,hgb::H_D_B_M_P_C_A_K,P0,-0.010097022593933346,0.021086369682142787,0.01906863341710501,0.05025202569318114,255,False,False,False,post-evaluation hypothesis-generating; independent future validation required,disjoint,879,0,0
hgb,True,extended_K,hgb::H_D,H_D,4,0.7088619972558207,hgb::H_D_B_M_P_C_A_K,P0,0.00039988520953372175,0.03158327748560985,0.029565541220572072,0.0607489334966482,255,False,False,False,post-evaluation hypothesis-generating; independent future validation required,disjoint,879,0,0
hgb,True,extended_K,hgb::H_D_M,H_D_M,5,0.703073984481481,hgb::H_D_B_M_P_C_A_K,P0,-0.005388127564806028,0.025795264711270104,0.023777528446232335,0.054960920722308466,255,False,False,False,post-evaluation hypothesis-generating; independent future validation required,disjoint,879,0,0
hgb,True,extended_K,hgb::H_D_B,H_D_B,5,0.7037424680338646,hgb::H_D_B_M_P_C_A_K,P0,-0.00471964401242225,0.026463748263653882,0.024446011998616138,0.05562940427469227,255,False,False,False,post-evaluation hypothesis-generating; independent future validation required,disjoint,879,0,0
hgb,True,extended_K,hgb::H_D_C,H_D_C,5,0.7044493357211397,hgb::H_D_B_M_P_C_A_K,P0,-0.00401277632514742,0.027170615950928713,0.025152879685890955,0.05633627196196708,255,False,False,False,post-evaluation hypothesis-generating; independent future validation required,disjoint,879,0,0
hgb,True,extended_K,hgb::H_D_A,H_D_A,5,0.7365088032709228,hgb::H_D_B_M_P_C_A_K,P0,0.028046691224635777,0.059230083500711905,0.057212347235674116,0.08839573951175025,255,False,False,False,post-evaluation hypothesis-generating; independent future validation required,disjoint,879,0,0
hgb,True,extended_K,hgb::H_D_M_C,H_D_M_C,6,0.6969145043031298,hgb::H_D_B_M_P_C_A_K,P0,-0.011547607743157202,0.019635784532918928,0.017618048267881166,0.0488014405439573,255,False,False,False,post-evaluation hypothesis-generating; independent future validation required,disjoint,879,0,0
hgb,True,extended_K,hgb::H_D_B_M,H_D_B_M,6,0.7010954064027559,hgb::H_D_B_M_P_C_A_K,P0,-0.007366705643531232,0.0238166866325449,0.021798950367507168,0.0529823426435833,255,False,False,False,post-evaluation hypothesis-generating; independent future validation required,disjoint,879,0,0
hgb,True,extended_K,hgb::H_D_B_C,H_D_B_C,6,0.7012741701067305,hgb::H_D_B_M_P_C_A_K,P0,-0.0071879419395564975,0.023995450336519633,0.021977714071481885,0.05316110634755802,255,False,False,False,post-evaluation hypothesis-generating; independent future validation required,disjoint,879,0,0
hgb,True,extended_K,hgb::H_D_B_A,H_D_B_A,6,0.7204291999713093,hgb::H_D_B_M_P_C_A_K,P0,0.011967087925022383,0.04315048020109852,0.041132743936060735,0.07231613621213687,255,False,False,False,post-evaluation hypothesis-generating; independent future validation required,disjoint,879,0,0
hgb,True,extended_K,hgb::H_D_C_A,H_D_C_A,6,0.7281210597017307,hgb::H_D_B_M_P_C_A_K,P0,0.019658947655443577,0.05084233993151971,0.04882460366648196,0.08000799594255809,255,False,False,False,post-evaluation hypothesis-generating; independent future validation required,disjoint,879,0,0
hgb,True,extended_K,hgb::H_D_M_A,H_D_M_A,6,0.7544394738286085,hgb::H_D_B_M_P_C_A_K,P0,0.04597736178232168,0.07716075405839781,0.07514301779336005,0.10632641006943619,255,False,False,False,post-evaluation hypothesis-generating; independent future validation required,disjoint,879,0,0
hgb,True,extended_K,hgb::H_D_B_M_C,H_D_B_M_C,7,0.6947482882943488,hgb::H_D_B_M_P_C_A_K,P0,-0.013713823751938229,0.017469568524137905,0.015451832259100153,0.04663522453517628,255,False,False,False,post-evaluation hypothesis-generating; independent future validation required,disjoint,879,0,0
hgb,True,extended_K,hgb::H_D_B_C_A,H_D_B_C_A,7,0.7206907570324165,hgb::H_D_B_M_P_C_A_K,P0,0.012228644986129461,0.04341203726220559,0.04139430099716779,0.07257769327324393,255,False,False,False,post-evaluation hypothesis-generating; independent future validation required,disjoint,879,0,0
hgb,True,extended_K,hgb::H_D_B_M_A,H_D_B_M_A,7,0.7432356689781028,hgb::H_D_B_M_P_C_A_K,P0,0.03477355693181587,0.065956949207892,0.06393921294285419,0.09512260521893032,255,False,False,False,post-evaluation hypothesis-generating; independent future validation required,disjoint,879,0,0
hgb,True,extended_K,hgb::H_D_M_C_A,H_D_M_C_A,7,0.7499065751823221,hgb::H_D_B_M_P_C_A_K,P0,0.0414444631360351,0.07262785541211123,0.07061011914707344,0.10179351142314957,255,False,False,False,post-evaluation hypothesis-generating; independent future validation required,disjoint,879,0,0
hgb,True,extended_K,hgb::H_D_B_M_C_A,H_D_B_M_C_A,8,0.737820619516944,hgb::H_D_B_M_P_C_A_K,P0,0.029358507470657044,0.06054189974673317,0.05852416348169535,0.08970755575777148,255,False,False,False,post-evaluation hypothesis-generating; independent future validation required,disjoint,879,0,0
hgb,True,extended_K,hgb::H_K,H_K,11,0.6619887963958836,hgb::H_D_B_M_P_C_A_K,P0,-0.04647331565040329,-0.015289923374327156,-0.017307659639364956,0.013875732636711175,255,True,False,False,post-evaluation hypothesis-generating; independent future validation required,disjoint,879,0,0
hgb,True,extended_K,hgb::H_P,H_P,11,0.6934843928640025,hgb::H_D_B_M_P_C_A_K,P0,-0.014977719182284632,0.0162056730937915,0.014187936828753748,0.04537132910482988,255,False,False,False,post-evaluation hypothesis-generating; independent future validation required,disjoint,879,0,0
hgb,True,extended_K,hgb::H_B_K,H_B_K,12,0.6610171353068078,hgb::H_D_B_M_P_C_A_K,P0,-0.047444976739479075,-0.016261584463402944,-0.01827932072844071,0.012904071547635423,255,True,False,False,post-evaluation hypothesis-generating; independent future validation required,disjoint,879,1,1
hgb,True,extended_K,hgb::H_C_K,H_C_K,12,0.6619922384608233,hgb::H_D_B_M_P_C_A_K,P0,-0.046469873585463665,-0.015286481309387534,-0.01730421757442531,0.013879174701650822,255,True,False,False,post-evaluation hypothesis-generating; independent future validation required,disjoint,879,0,0
hgb,True,extended_K,hgb::H_M_K,H_M_K,12,0.6648975477506401,hgb::H_D_B_M_P_C_A_K,P0,-0.04356456429564678,-0.012381172019570647,-0.014398908284608427,0.016784483991467702,255,True,False,False,post-evaluation hypothesis-generating; independent future validation required,disjoint,879,0,0
hgb,True,extended_K,hgb::H_A_K,H_A_K,12,0.6733785579961064,hgb::H_D_B_M_P_C_A_K,P0,-0.03508355405018067,-0.0039001617741045366,-0.00591789803914226,0.02526549423693387,255,True,False,False,post-evaluation hypothesis-generating; independent future validation required,disjoint,879,0,0
hgb,True,extended_K,hgb::H_B_P,H_B_P,12,0.6892481883560552,hgb::H_D_B_M_P_C_A_K,P0,-0.019213923690231727,0.011969468585844405,0.00995173232080666,0.04113512459688279,255,False,False,False,post-evaluation hypothesis-generating; independent future validation required,disjoint,879,0,0
hgb,True,extended_K,hgb::H_P_C,H_P_C,12,0.6928651447083951,hgb::H_D_B_M_P_C_A_K,P0,-0.015596967337891775,0.015586424938184356,0.013568688673146583,0.044752080949222714,255,False,False,False,post-evaluation hypothesis-generating; independent future validation required,disjoint,879,0,0
hgb,True,extended_K,hgb::H_M_P,H_M_P,12,0.7005873391503608,hgb::H_D_B_M_P_C_A_K,P0,-0.007874772895926198,0.023308619380149935,0.021290883115112187,0.05247427539118832,255,False,False,False,post-evaluation hypothesis-generating; independent future validation required,disjoint,879,0,0
