replicate,dev_boot_n,eval_boot_n,P0,ridge::H_D_B_A,ridge::H_D_B_M_P_C_A_K,ridge::H_D,ridge::H_D_B_M_P_C_A,ridge::D_A_K,ridge::D_B_M_P_C_A_K,ridge::D_B,ridge::D_B_M_P_C_A,hgb::H_D_M_P_A,hgb::H_D_B_M_P_C_A_K,hgb::D_M_P_A_K,hgb::D_B_M_P_C_A_K
322,1561,1495,0.6624217274305185,0.7048602459570728,0.6932904637558173,0.69786082924906,0.7087389002977609,0.6995306888235837,0.700740124871574,0.6979913433375116,0.7150673777672719,0.6969903923204883,0.6861719017257063,0.7476530012745929,0.7385250958901279
323,1562,1539,0.6580294232206179,0.7078091176249522,0.6943161330281971,0.6909476621022993,0.7173931267470992,0.6968111615018432,0.7032560337813248,0.6937966724123762,0.726576945520263,0.7086616010603486,0.6717863115794239,0.7135965662675741,0.7053250075818213
324,1552,1508,0.6592134472634271,0.7291613522692569,0.7126282864645735,0.7072234985627667,0.7366132966778677,0.7284771680689753,0.7267666405305595,0.7134946691868972,0.7509554090804496,0.7171502070824747,0.6923479528192463,0.7265227863719372,0.7088381416292223
325,1535,1534,0.6673173785633775,0.7350731201591113,0.7290307659801312,0.7135580326269899,0.7397294038723683,0.7333009617152163,0.7439883262143968,0.7181696982011253,0.7536767751329511,0.6960037761632453,0.685526560155742,0.7273267361503112,0.7231469988102016
326,1579,1495,0.6695138607295208,0.7320583435283801,0.7137316287093717,0.7133275756442223,0.7329038953390585,0.7152585381829608,0.7203459413770639,0.7139605175293314,0.7389951362884195,0.7443361546371416,0.7093818524396234,0.7268060575051487,0.7091676698534457
327,1563,1530,0.6590883832814242,0.7150253892761758,0.7041883573052263,0.7077684156263976,0.7210664860747233,0.7132667343137744,0.7124407533427614,0.7111442588596698,0.7295650675408195,0.714476434691552,0.6875780182359853,0.7129440166433775,0.7091296401986217
328,1605,1545,0.6607372202421999,0.7045411597174877,0.6951827315760898,0.696351888926988,0.7082670648466506,0.7028578413051484,0.7034168380228143,0.7005427146664763,0.7164596635360658,0.6914646965719152,0.6819534973667555,0.7052482693117103,0.7098509570814581
329,1583,1542,0.6591896083815451,0.7237287568560374,0.7251931980867566,0.7121294996850611,0.7364585638434559,0.7285644022971752,0.7277087947173353,0.7119776305405653,0.7367519640190809,0.7164053826420024,0.7035747475832654,0.7526941404449737,0.7426741048580441
330,1558,1539,0.6681386187803241,0.7276475531538178,0.6974931277060167,0.7193215963113186,0.719441377070555,0.7120671185967152,0.6966996469685622,0.7109748073601939,0.7157099218011395,0.709720225101533,0.6747784785846161,0.716765499696018,0.7047263413775997
331,1533,1545,0.6540236320233702,0.7015533339037316,0.7036137042299675,0.6981494887244332,0.7152377020953004,0.6988781176293111,0.7106910691345225,0.7065881190416362,0.7204888221137818,0.7001229472392034,0.6802761846371922,0.746309535754717,0.7303120867048986
332,1538,1506,0.6608832096694682,0.6941388966708084,0.6908322602859054,0.6887806212368448,0.7024950745520772,0.6899985781442561,0.6963474360085089,0.6877836970791307,0.7062930122446287,0.68659786865512,0.6576372863022617,0.7000346571459528,0.6881407091966184
333,1554,1530,0.6657170891926777,0.7659921129024921,0.750931491312705,0.735765248369965,0.7602382275358496,0.7772166943199852,0.7609752561818324,0.7313205592626667,0.769999889308673,0.7179863490026219,0.6991189404399506,0.7211896515408744,0.7130130478829807
334,1632,1478,0.660689663204489,0.6995385541403442,0.6853715489988584,0.6934729464967616,0.7010875021790562,0.6962532704442612,0.6924197693093029,0.6986866768785467,0.708305211436673,0.6874069607385601,0.673850162093243,0.703272655849205,0.6963408797234438
335,1556,1512,0.6658565492455865,0.7100196428903993,0.704281882840594,0.7147926563077155,0.7137333057861419,0.7048499420384318,0.7063015502870952,0.714408159634374,0.714201356626415,0.6928660651976086,0.6695497789696463,0.7068164876787771,0.7031813528284141
336,1572,1481,0.6670421073647818,0.7813122644100942,0.7679204099277974,0.7462187347933357,0.7843742944546398,0.7584219546574081,0.7616287774907737,0.7350747795309577,0.7777899327234906,0.7350094256884908,0.6971026816216979,0.7536648275801462,0.7230133286937329
337,1552,1487,0.6687924122195053,0.7312238540689752,0.720598081297602,0.7244028711323292,0.7355254484889464,0.7189228116934153,0.7211492822572488,0.7128412877354307,0.7348504942943378,0.7123230929396449,0.6809208849460741,0.725548533623501,0.7106392661669096
338,1570,1502,0.664445820312955,0.752377186169344,0.7437651536700326,0.7316867391792246,0.7530919509794652,0.7495692665982764,0.7447091566186156,0.7273695956483448,0.7533711406020096,0.7275742222146039,0.7013940793502548,0.7442671095549925,0.7351703670567976
339,1574,1519,0.6628304688578307,0.7089338167976801,0.7076110711928578,0.6934231449372712,0.7170236536312594,0.7104809797154539,0.7124494097747439,0.6889323416853292,0.7214561374420488,0.6992777747418908,0.6779341560779003,0.7235377305970989,0.7114022605869165
340,1591,1518,0.6529574871259892,0.6730349301633667,0.6836522501857962,0.6635530116775742,0.700099682973332,0.6781695750039893,0.7035995475819983,0.6763699919181033,0.7197840883537269,0.6812183966821241,0.6562464633195649,0.699327262382087,0.6783865356406329
341,1574,1502,0.6648116689777023,0.7090823496159956,0.7003052317255926,0.698476252112232,0.7095344659709788,0.7126144469387673,0.708643831781612,0.6996086494559884,0.7174463441505257,0.7077970726641639,0.6817975865162409,0.7149694604972274,0.7020498612184989
342,1596,1466,0.6556639493792941,0.682709113093587,0.6840700743780728,0.68069115785494,0.6955778535475134,0.6907472219784979,0.7018961012340535,0.6871735230974396,0.7123236253838955,0.6797700580818715,0.6721886173481936,0.7051673820386977,0.7051777307829382
343,1527,1557,0.6561947733925899,0.7365289170135186,0.7306608643798004,0.7088936305417075,0.7495949010740888,0.7401756018903607,0.7508677252478332,0.7274199425545695,0.771098194254433,0.7116776180749707,0.7062888598914218,0.7491075855161232,0.7274038933645048
344,1550,1490,0.6615132436328337,0.7424118313500514,0.7312430762466888,0.7158275458151894,0.7439421709912973,0.7334319227841505,0.7363377272758113,0.7231180934653253,0.747880235211979,0.7650844659411437,0.7238838741945667,0.7482436371281186,0.7445280930605046
345,1560,1535,0.6658315761102548,0.7392471069497191,0.7190367666074138,0.7148356935392317,0.7328981690760183,0.7374127295531431,0.7329937831497921,0.717842085486979,0.7465909853864486,0.6918392350004254,0.673535705009117,0.6986992604931667,0.6957673130939382
346,1562,1521,0.6604289777931978,0.7214179995051063,0.7167893124946692,0.7108226199039611,0.7263432590667152,0.7208218591652346,0.7208226403731162,0.7044886519618143,0.7290569474467465,0.7210521617844103,0.6960446856232342,0.7269422139311572,0.7245812895099865
347,1533,1524,0.6612212811734165,0.7170458473481583,0.7081786323520838,0.7129032530856242,0.7285241147825505,0.7180454239599441,0.7178102096708506,0.7154348647842709,0.7373435714656276,0.6944362876267332,0.6825837854721911,0.7283195727923081,0.7195433558116933
348,1572,1523,0.661473046526054,0.7089648952709792,0.6969272695144467,0.696595596013199,0.7111523384705473,0.7028693696124073,0.7027211384020953,0.6993439383254099,0.7159466545811097,0.7037554253065609,0.6790265280221224,0.7010536867290177,0.7112961025252139
349,1575,1527,0.6789614194956016,0.7896187947486208,0.7957454302377679,0.7553969392067779,0.7976359245162227,0.7852773877456595,0.7874194681284847,0.7393301340473426,0.7904193238706777,0.7476243882570633,0.7327182390476003,0.7749177627189856,0.7593934576690753
350,1551,1507,0.6632833245325477,0.7148586280309044,0.7011623349079983,0.7037269932914219,0.7153294673189554,0.7125367575124086,0.7010781309249257,0.6955129028174987,0.7162556098392364,0.7006428954575941,0.6684412096785814,0.6948914388797841,0.6922974293611842
351,1563,1547,0.6585284002088108,0.7100755091884436,0.7203169921832595,0.6969442009525125,0.729068135418648,0.7242135576336486,0.736754790031419,0.7048272990511019,0.7442518712445902,0.7088454762720969,0.677975340618192,0.7190158547163552,0.7082219760299319
352,1530,1516,0.6720715511396745,0.7313387788802655,0.7411184604462998,0.7039119997530823,0.7495462447575376,0.7329296758632049,0.751107516593471,0.7093318601141166,0.7598110058453867,0.7477762900677327,0.7099336274036578,0.7378125839126556,0.734477784486218
353,1564,1560,0.6636224788194639,0.7403148333700931,0.7403072501243084,0.7269519831451544,0.7584894469264394,0.7324893741923212,0.7390321549232161,0.7238403389080298,0.7542935653656817,0.7197018498860371,0.7051695971613164,0.7402229343921503,0.7343224144321145
354,1562,1525,0.661249125193926,0.7131411361894775,0.7221141536186264,0.7026232940378913,0.7346829590377343,0.710633424222709,0.7263925919007499,0.709928042990559,0.7378249809329004,0.7122200915431026,0.7026672864736784,0.7472323530913082,0.7319504439797337
355,1551,1518,0.6594226398537515,0.6964058079844266,0.686492458976046,0.6862757652165711,0.6975194471534664,0.7047166079050956,0.704517576342085,0.7032221014423166,0.7160018309520838,0.691010528432332,0.6811884294975681,0.7057348498727993,0.6975273064343371
356,1544,1517,0.665876627765653,0.7544375201923308,0.740293827609383,0.7412177131409361,0.7484900519813021,0.7455659306857284,0.736507446476295,0.7317673087152575,0.7427732627488562,0.7276432294171652,0.7191086754371387,0.7415837780369706,0.7319278956723382
357,1549,1519,0.6585942025399805,0.6888364351174715,0.6872851613930401,0.6783732071462065,0.6979468297525915,0.6931217450988681,0.6949836083680534,0.684782583431102,0.7030703025574545,0.6885255772706417,0.6734253733173634,0.7154059532639477,0.7042123031937987
358,1521,1502,0.6641987139157155,0.7085270429590026,0.7098051939307817,0.6970319783572316,0.7165623739484047,0.7158773902021686,0.7268503709406182,0.7107545016124781,0.7312533527413765,0.7086571021886933,0.6906074442838296,0.7399869288774374,0.7324704288721865
359,1589,1513,0.6519556606378599,0.710004468066937,0.7212850483188109,0.6954202527338953,0.7309346834800031,0.7174912409233319,0.736201336939702,0.7026067038981048,0.743569719698494,0.710679958833498,0.6845463396119064,0.731469218791926,0.7181761750954045
360,1576,1545,0.6612556186460012,0.7463892742111653,0.7467668193599544,0.728888129350754,0.7649299714709712,0.7418269514636379,0.7438608524125311,0.7203543529302815,0.760237787539129,0.7164272175022655,0.6714031910953466,0.7083486388477521,0.6917438827490879
361,1547,1538,0.656880569389156,0.6912128778025145,0.6691302360723672,0.6873823609909725,0.6902450278430721,0.6877184609942574,0.6772713153251736,0.6907400576797141,0.6977687712449511,0.6847543797176414,0.6693374572531502,0.7153433891610441,0.7113049246257253
362,1582,1500,0.6492875694593102,0.7270168984357133,0.7219955608610839,0.7020694675100049,0.730387737054252,0.7348756246837059,0.7345898726184601,0.710211630201764,0.7433447156607338,0.6944481315583265,0.6751214589984083,0.707669253208289,0.7023042720139981
363,1525,1537,0.6629914245256011,0.7023866263445125,0.699966100313697,0.686730766202816,0.7091862207216402,0.704575290285304,0.7089638038784994,0.6929588591314012,0.7169841720600318,0.6867618877085383,0.6485786420658918,0.686268717657923,0.6777881586992213
364,1574,1501,0.6589882126747401,0.739266473401835,0.7449455373744382,0.7092012254336026,0.7573140333895773,0.7456326812645373,0.7545441888471254,0.7184490510545628,0.7673876732032823,0.7301335543423236,0.717257606256815,0.7552294675705611,0.7370787335319015
365,1566,1519,0.65787173419055,0.7116989722228361,0.6964362854312205,0.7001485586542964,0.7158817639744716,0.7032573367965689,0.7053622169943307,0.7057064314293603,0.7234709012891191,0.6954338557884345,0.6534475467634498,0.7088118997729593,0.7011299866392835
366,1566,1547,0.6551750169689046,0.6918831383030019,0.682001457361604,0.6957306265297021,0.6952629035018666,0.7040277340332516,0.6986830302919278,0.7032683794870945,0.7107982145523329,0.6800272071404407,0.6532887069639498,0.719089376687023,0.696024899921819
367,1572,1524,0.6551251723394319,0.7273747462025192,0.7128240108828775,0.7176836246580135,0.7257715057233679,0.7367919244620542,0.7267432588839295,0.7173445787834962,0.7393188454558147,0.7040195980664539,0.6675893042952696,0.7050830636270775,0.7003226775470079
368,1547,1520,0.6687786389971021,0.734047728047665,0.7175104131649139,0.7167601809910477,0.7385093083260502,0.7185593427237579,0.7172004968296257,0.7071648178395428,0.7365717924015589,0.7092012637571584,0.6857944115904266,0.7229215606559953,0.7240260953459324
369,1577,1509,0.664123918898468,0.6989090631072995,0.682070303110844,0.695730702139985,0.7010233593346605,0.6929196239222993,0.6954455221219255,0.7051786719304538,0.7131523895269063,0.7027877864594125,0.6803948995630207,0.7175392771601707,0.7035670655066657
370,1539,1512,0.6510078586651843,0.7088314178324243,0.7075565923878954,0.6910357395604494,0.7176521868672197,0.7090710975684967,0.717499921392584,0.7055896671085491,0.7265485893680143,0.7013916510536529,0.7016010925508954,0.729184898354569,0.7294607394092911
371,1573,1489,0.665641946503061,0.7485749501016083,0.7303695417752425,0.730562600726066,0.7470727425133848,0.7459006542193629,0.7357276043737624,0.7293357242236661,0.7524811357961441,0.7253063547773321,0.7103235427157607,0.7383268192699468,0.7410432307049423
372,1548,1504,0.668473843902618,0.736595605396296,0.7263384125332757,0.7249001709493251,0.741140752650418,0.7295847632973451,0.7266365588528017,0.7192955948260366,0.7400204941995684,0.7146112409639918,0.6743542750401869,0.7222728119710156,0.7084331990373234
373,1584,1509,0.6556015412362511,0.7288861744024145,0.7223072816113388,0.715909438112572,0.7340738756671601,0.7340202600031753,0.7374948679443911,0.7224345573753612,0.7477016566852842,0.7132268432705848,0.6738886619068204,0.7140183768176978,0.7128660975946118
374,1554,1531,0.6559398186542106,0.708079038526258,0.6928773844849466,0.693218695266008,0.7187442207715647,0.693577883157229,0.7027326056121435,0.704282888026163,0.7280195773265309,0.7125305838526459,0.6809600566177157,0.7029518551959669,0.694951008106269
375,1565,1518,0.6629878665600062,0.7278498908739479,0.7141831513615412,0.7112444743921393,0.7306427851541214,0.7163002696959366,0.715681773602328,0.7107325728632623,0.7298779399162657,0.7048328440661893,0.6666143814615206,0.6983310341621755,0.7069754938934458
376,1580,1524,0.6590998098896921,0.7270627847379577,0.7199027298368632,0.7049039412259728,0.7329831973545555,0.7263072643518147,0.7276232714396795,0.7120993953471636,0.7410311166045034,0.6909493516849194,0.6762422922256021,0.7169935886004879,0.7111951729195537
377,1561,1494,0.6646012110782279,0.6994745943788471,0.6885353903348639,0.6941490335291488,0.7066113696730861,0.6853209564084471,0.6922902640567491,0.6963237229924071,0.7102034094887709,0.681800697576501,0.6734591077531236,0.6864767955596496,0.6863866480770016
378,1539,1541,0.659174131172367,0.7067424882207592,0.706438415130977,0.698190752477847,0.7193806025532681,0.7122020433982817,0.7221802739574631,0.712374069075272,0.7348472392452594,0.6730258675028361,0.6670334434544962,0.70813152199369,0.7031472726814094
379,1554,1555,0.6714707330640801,0.7321352741244442,0.7192347547383222,0.717721501432778,0.7357962217215513,0.7197328413394968,0.7139689331121991,0.7073468142049,0.7304027110491509,0.7234240258057236,0.702612754313289,0.736379234536934,0.7173365373909993
380,1570,1532,0.6587020221005049,0.7067392788399298,0.7040635700342224,0.6846242594620993,0.7179902050449356,0.7092621043301224,0.716735248469317,0.6920611336508685,0.7295599090317296,0.7203228973010194,0.681186260633614,0.7216965773093013,0.7075043443057405
381,1576,1493,0.6605416617215752,0.7136816322944827,0.7051996674735316,0.6984852684007578,0.7160728957002861,0.7082094742979373,0.7116540432841616,0.7032928962367014,0.7216865961374511,0.6819206540517001,0.6640487319350658,0.6885206488366362,0.68554062033586
382,1545,1522,0.6584247050064609,0.6832324937066362,0.6629958463841377,0.6786247508465164,0.679779255088428,0.6883544482153107,0.6764521335249709,0.6894670989828962,0.693483660558811,0.6900049918989923,0.6639834131400614,0.6870551962014037,0.690685904635585
383,1524,1557,0.680818261428658,0.7543302696574244,0.7660229487483792,0.7391642102451785,0.7807270769829415,0.750271555828155,0.7621535695296785,0.7333711298329275,0.7782109013673137,0.7463759343508054,0.7263725454816057,0.7594419720610553,0.7520753610744992
384,1566,1520,0.661894602856569,0.6819599568627824,0.6821154635537663,0.6759166203428145,0.6907027118573448,0.6926708173594631,0.6946660063290255,0.6818921405231176,0.7018880032389894,0.6702872332496242,0.6584053019861732,0.7068240606678498,0.6993658742941635
385,1564,1512,0.6622864698880986,0.7143599583474768,0.6924084991649165,0.7095403684733823,0.7120632338900588,0.7117862929325313,0.7036826428175305,0.7090702315406063,0.7212018979105329,0.6847324061052251,0.673268543579368,0.7204268301794987,0.7049767125252557
386,1554,1534,0.6449705562696312,0.668362341677205,0.6596543318171223,0.6622409662278848,0.6731532530407899,0.6669857916330881,0.6660040072640946,0.6658566290170639,0.6795360594462991,0.6600909245727181,0.6417177489776453,0.6729687152635786,0.6703702319326911
387,1564,1520,0.6610819420319032,0.7192175715847596,0.6978963569438171,0.7097727461078356,0.7154968813196366,0.710338621764422,0.7068838147831271,0.7183229946862318,0.724534306529535,0.6986832749287185,0.6622915739992089,0.7018708315510402,0.6955606862058891
388,1561,1527,0.6520423874603355,0.7050603834254401,0.6901076411788238,0.6957552543679253,0.7046569345472968,0.7161188261230125,0.7103468057553225,0.7075034662281998,0.7250673740165741,0.6808584161474205,0.6713178439868469,0.7058140846304586,0.7060419007586474
389,1602,1507,0.6599560530745414,0.7382207110287049,0.7301889404490018,0.7024183724493156,0.7504613924976723,0.7364412083820279,0.7462514810982206,0.7133006994009343,0.7664462761252828,0.7182358501323749,0.6884200578625237,0.7209171271847171,0.7227170953523628
390,1581,1538,0.6769471538797206,0.7069724475296696,0.6965683405819114,0.6943407765753867,0.7146735872092174,0.6924719973293867,0.6932581574668638,0.6919524516436175,0.7114703079936107,0.7458936391164848,0.7132150799119173,0.7309752359590278,0.7110598620884061
391,1552,1531,0.6553993778456958,0.7399614949429953,0.7336518371331218,0.7191493903395378,0.7528488214710009,0.7384581476557547,0.743344856554815,0.7299715512414557,0.7627925240714912,0.7033980903892232,0.6736820500171584,0.7093583813280644,0.6946281866448234
392,1568,1500,0.6671257865343623,0.7549622976465217,0.7484654119094784,0.7144731513049492,0.7619833962427227,0.7579263194235635,0.7592583286834148,0.7214970753083271,0.7723361298156456,0.7156944851355501,0.6903732115961247,0.7300674643431145,0.7198513713915439
393,1547,1547,0.6507746301025089,0.6751175420759966,0.6847576175239868,0.6820180693168393,0.6949416519575494,0.6909275411253898,0.704180829861595,0.6969047459723033,0.7141346418610683,0.6860328777295833,0.6711045999358332,0.6963085231680692,0.6917294831771783
394,1574,1537,0.6575875812012631,0.7359008330106168,0.7328221858653969,0.7095551522968333,0.7396300970131857,0.7341622666107323,0.7340089153358834,0.7060633482077676,0.7395814789885089,0.7166678102385932,0.6885181234020755,0.7358163879963274,0.7236104338247479
395,1584,1545,0.6541139403749795,0.7092633217452459,0.6933505384389309,0.6987958181174783,0.7085047312195938,0.7192389094169994,0.7076931049254235,0.7086192478981992,0.7217277691091459,0.6842926073043467,0.6645899260224308,0.7023981975897695,0.6941152371150321
396,1549,1499,0.6701597808267428,0.7106933249370162,0.7093430169932752,0.6917733551515568,0.7301498053161022,0.7030138543142586,0.7185182065707354,0.703719377546683,0.7385605046849916,0.7092115161790953,0.7057015002097466,0.711294987543614,0.7214876571256134
397,1576,1493,0.657745676174353,0.7059728152622737,0.7020734522706449,0.6909613208315616,0.7135177954103756,0.7126558598131192,0.7130632998241232,0.6975665657989798,0.7249890827136061,0.7116579526464446,0.6874543898646341,0.7356740505913593,0.7240578098407264
398,1588,1508,0.6529044927933855,0.7326738984909461,0.7476588838860693,0.7211855516581119,0.7615428595730755,0.7298182469174543,0.754737636375157,0.7235789715425253,0.7675357526397389,0.7292832146217006,0.6965656002968684,0.7603631809227126,0.7355981762576326
399,1555,1535,0.6611959845678087,0.7497183413130795,0.7478668942894151,0.7298827621203502,0.760338759833041,0.7416374746946768,0.7478267030565524,0.7245288176192581,0.7604130304598284,0.7014924765022241,0.6858924326584548,0.7391080596569954,0.7310583441150035
400,1558,1545,0.6630054346476902,0.6951135095865493,0.6834810479100567,0.6886482441656661,0.7015478358758066,0.6909608444462922,0.6953503264181383,0.6928710827847454,0.7130657730136561,0.6766831891013666,0.6562667544909174,0.6864243773243097,0.6818547483974791
401,1531,1529,0.6615819077877138,0.6898907068667324,0.6913933656312871,0.6778921198821765,0.6991279140820668,0.6966214180904272,0.7062145096106345,0.6913488218711499,0.7128828302304493,0.6837193453860394,0.6763767178592418,0.6934221897062716,0.6895193357074192
402,1572,1471,0.6741037387220651,0.7549970990520729,0.74311616685031,0.7229899028475321,0.7573863091115909,0.7555474219208067,0.751769974532916,0.7257618265352096,0.7654133439847075,0.7528556412433045,0.7299298622392709,0.7597769263401216,0.7510573958035666
403,1562,1511,0.6589155966428363,0.710944039024328,0.7069039938191015,0.6995165613535651,0.7172365369859272,0.7225415141753667,0.7176438438169461,0.7027552313116903,0.7270938195754006,0.6867817054762883,0.6590851420923239,0.6958590640753375,0.6900775943671105
404,1536,1546,0.6610670690593872,0.6954379408910374,0.6757443276479272,0.6877979121707493,0.6907577363186331,0.6935982885781125,0.686047929543845,0.6964794855845619,0.7005410736982639,0.6867832749338986,0.6514909967542634,0.6977362606863492,0.6880484363328216
405,1544,1530,0.6619462146806937,0.7327069266398436,0.733193681038195,0.7177218297358967,0.7526953636556176,0.7231257598767965,0.7342803255768802,0.7113525269723019,0.7511199598669612,0.734499215545556,0.6924701100622587,0.7316089967630578,0.7251533861802459
406,1516,1535,0.6527801912143193,0.6828269290432659,0.6891488127977169,0.6757211045743412,0.695700823347879,0.6905841900686167,0.6954646598515873,0.6833210846110397,0.7012523938149517,0.6871586792778592,0.6784866580863443,0.7052983980813214,0.6985609569197271
407,1568,1555,0.6673362131388747,0.7540916640401932,0.7367681691981126,0.7199261045068881,0.7505213761696548,0.7485374509157283,0.7447379777882367,0.7240766301105664,0.7592819422717723,0.734479723497602,0.7124225073244761,0.7412718523994233,0.7421538966563167
408,1554,1509,0.6603151309159472,0.7241582055645334,0.7115098232135832,0.7087466164045136,0.7208896615058747,0.7191639928181881,0.7047923022626623,0.7025462356151189,0.7139398772392721,0.6872029413813123,0.6613624579800019,0.7136515198656075,0.7117758847681606
409,1520,1573,0.6611670845194476,0.731688137091601,0.7343547824361508,0.7231135010914134,0.7395334460672113,0.7371812788803742,0.7427677790134796,0.7292869530977896,0.7471104526174764,0.7097155040154992,0.7048880778255018,0.743350195629852,0.7393078639481772
410,1584,1502,0.6628015513278991,0.7578309600889458,0.7455143837347774,0.7494232007706599,0.7658018742286685,0.7566523635667688,0.7583002848099827,0.7456267000714234,0.7773970254255514,0.7233975337816756,0.6853517433450922,0.7481736801152825,0.7267064742378928
411,1568,1543,0.6648417853214131,0.7421859330469672,0.7593314448483912,0.721530232110575,0.7727020609390501,0.7358167783571667,0.76851021881056,0.7243180363640396,0.7799687829614494,0.7242195157725508,0.7004528212319597,0.7420372145156569,0.7301707761958733
412,1577,1495,0.6627577396693054,0.727769889279043,0.7203768423292415,0.6952803267495855,0.7291394070490844,0.7282612205491497,0.7241067839273273,0.7009969747500914,0.7334076111003358,0.7042054864079339,0.6877024875574421,0.718232933082783,0.7117945050672192
413,1551,1502,0.6654395550669857,0.7238043472296765,0.7190483965807165,0.7086874280992684,0.7358741194499904,0.7231829561283075,0.7334194352171928,0.7185425290300101,0.750764444449182,0.6939265657253243,0.6841611116601647,0.7128560274815183,0.7176667085656564
414,1581,1492,0.6693397046366796,0.7310478015693627,0.7371019534971248,0.718362614491229,0.7463807843479169,0.7336399950550552,0.7469021058043941,0.7202952002809895,0.7538958094510501,0.7232825449636721,0.6922080149226842,0.7393877482043943,0.7345247575535199
415,1552,1513,0.666261881159498,0.7194675326512453,0.7087237752639589,0.7159499665712701,0.7230716928800996,0.7167232939634258,0.7143254307216386,0.7151126750732001,0.7285613665553891,0.7055589380215601,0.6853251541497524,0.7348022566243606,0.7192647781976059
416,1571,1502,0.6570266541447699,0.7029074510011907,0.6899120018329004,0.690684451647615,0.7040762140485005,0.7005658301712803,0.698954986072357,0.6989916242142538,0.7131459123882267,0.70206877963198,0.6719432005797967,0.7187940786536174,0.7086841620845831
417,1571,1521,0.6690569877248412,0.7452800532859801,0.7331079725915641,0.7219825306910148,0.757864795461364,0.7235178493633811,0.7272218139471694,0.7132663913702276,0.7512399291204409,0.7322175398058582,0.7024563416370903,0.7267584997528385,0.7298669770028795
418,1542,1512,0.6704125679612608,0.7484899209876796,0.7453336337934289,0.7339731487780825,0.7594282794555604,0.7426275814585247,0.7504785336956271,0.7298933103501327,0.7615987255492609,0.7233715624324684,0.6908529322362527,0.7438479328743359,0.7341347919049174
419,1586,1462,0.6590837973932329,0.7026747794666398,0.7029230188122527,0.6991321469612345,0.714692324704561,0.7061277633701393,0.7159096672648142,0.710978350035904,0.7279749653339538,0.7275076332257789,0.7035326177618219,0.7461679470841085,0.7384714522325402
420,1577,1548,0.659193811884446,0.7169247417665209,0.6991158844551533,0.6985753311912923,0.7139497470079404,0.7134959502748325,0.7105048278185451,0.7029263994499364,0.7240292521283339,0.7133803700768631,0.68132043228688,0.7199483543744339,0.7075655715177319
421,1563,1546,0.6580113586677073,0.7274461480607737,0.7202866184050651,0.6930550286024523,0.7302948745258586,0.7332989596999155,0.729028423734381,0.6947888768716721,0.7378728445629686,0.7127336466537922,0.684935070787288,0.7169962544454167,0.7104767828970646
422,1561,1487,0.6575706023570866,0.7037428943287451,0.7059982150078308,0.6919055353202976,0.7199721181562276,0.7096474861097448,0.7236240929751415,0.7067915249218011,0.7356835497533067,0.7035488658547768,0.6859667870072202,0.7303639850813816,0.7318741266657735
423,1569,1539,0.6706932655896665,0.7240101610719167,0.7253623286385386,0.7144132745858585,0.7415148663308692,0.7147171744006781,0.727008560483927,0.7127196288543788,0.741766153567332,0.7227081926568419,0.7055447525670947,0.7319169177231999,0.7392547571432322
424,1558,1489,0.6632111331712164,0.717234606623663,0.7004286203764845,0.6926090300922874,0.7129179550714949,0.7155425912193659,0.7033193619821769,0.6902633650378405,0.7142151115466581,0.6901010843672568,0.6846747003152788,0.7087516137853794,0.6999937641539105
425,1587,1503,0.6652005964495142,0.7253971848967531,0.723649402196633,0.7119002647498638,0.7404214987353748,0.71707676613127,0.7311094018966626,0.7201263515377931,0.7464434485693061,0.6948874881994782,0.6756804538101152,0.7065278668872228,0.6891942603699458
426,1578,1547,0.6672623694372926,0.7125976501783472,0.7136104762625423,0.7092102990489058,0.7203743333680586,0.7206306169304861,0.7254223882545596,0.7059965870659507,0.728200415668254,0.6957293032683173,0.6999883831277051,0.7261593382828082,0.7310574409157339
427,1586,1509,0.6600759955606454,0.7052852863537684,0.7101492556707745,0.7019878336455849,0.7242318387072322,0.7034596963515342,0.708111240815335,0.7021213261384994,0.7218198462705177,0.7111222598419074,0.6690414212834821,0.7024723167610935,0.6936319961383567
428,1568,1502,0.6584341471063275,0.6801175545704383,0.6709430044017033,0.6722046904258777,0.6860228280157473,0.6860825103920638,0.6809675106165384,0.6836453594721379,0.6957289573244385,0.6922595168273339,0.6783355804708788,0.7150541129378996,0.709802949279458
429,1594,1524,0.6720365120749917,0.7411639614560139,0.730279093506727,0.7440785574271879,0.7433627450950332,0.7328258223641202,0.7242039715004343,0.7357126605991832,0.7374917781794185,0.7186276218191987,0.6936318189982409,0.7249664609693013,0.7159081130674566
430,1557,1552,0.6561146086076306,0.6940883511360186,0.6866521002939727,0.6757120800231389,0.7110243271996863,0.6919127539930905,0.7107609268199241,0.6900503784452314,0.7357561017627804,0.7278877234098806,0.7027416174561525,0.7392423853705057,0.7330510206745723
431,1547,1555,0.6620545520830292,0.7726055947445654,0.7653615339919533,0.7344876499601599,0.7791123998957356,0.7720739360934384,0.7706293215901865,0.7286500739987888,0.7845695664816104,0.7566240721732874,0.7320681267677979,0.7595628203262744,0.7578686010915487
432,1557,1515,0.6627403177496237,0.7012006357354587,0.7058647746932226,0.6788484502832022,0.7142286940147576,0.7036731129914061,0.7130704406751491,0.6839494592854554,0.7216446384956429,0.7252132199038327,0.6887311513754728,0.7005062893020001,0.7111278736997849
