algorithm,subset,config,oof_log_loss,fold_mean,fold_se,fold_losses
ridge,M_P_C_K,10.0,0.6709789649142613,0.6709789649142615,0.004339951319746224,"[0.6838301420920896, 0.66088321865513, 0.6780511194352613, 0.6636860321801986, 0.6684443122086273]"
ridge,D_M_P_C_K,0.001,0.6759343781559478,0.6759343781559479,0.0013655350738715029,"[0.6803564938271077, 0.672359353208354, 0.6772666957612791, 0.6754802170037811, 0.6742091309792174]"
ridge,D_M_P_C_K,0.01,0.661491967747326,0.661491967747326,0.00441979527944568,"[0.6736650482879274, 0.6481756622382376, 0.6681662475936507, 0.6603607029077126, 0.6570921777091016]"
ridge,D_M_P_C_K,0.1,0.6555165145777714,0.6555165145777714,0.007252946507275968,"[0.6693635975852912, 0.6313436998543414, 0.6716005191243826, 0.6532554097254942, 0.6520193465993475]"
ridge,D_M_P_C_K,1.0,0.6545592683585901,0.6545592683585901,0.009783240883582234,"[0.6683928776125293, 0.6206671513371277, 0.6783250585756092, 0.6515860409787849, 0.6538252132888992]"
ridge,D_M_P_C_K,10.0,0.6562234144389183,0.6562234144389183,0.011168892652869128,"[0.6686438649734591, 0.6183271692511335, 0.6860117471864443, 0.6520864244715114, 0.6560478663120434]"
ridge,B_M_P_C_K,0.001,0.6758793413462564,0.6758793413462565,0.0009266549390536359,"[0.6791414797504077, 0.6758067723095728, 0.6762466995697957, 0.6739190049575858, 0.67428275014392]"
ridge,B_M_P_C_K,0.01,0.6645719937731089,0.6645719937731089,0.0026529531012626905,"[0.6731714095766567, 0.6649775175125328, 0.6663829564448336, 0.657602417658416, 0.6607256676731058]"
ridge,B_M_P_C_K,0.1,0.6637253348768435,0.6637253348768436,0.0032221125454986515,"[0.6732791120109702, 0.6647776053386989, 0.6663413128003114, 0.6538736482250724, 0.660354996009165]"
ridge,B_M_P_C_K,1.0,0.6641597333903717,0.6641597333903717,0.0032889100601113147,"[0.6733719904305963, 0.6654810671276685, 0.6672617581185428, 0.6536582167371224, 0.6610256345379285]"
ridge,B_M_P_C_K,10.0,0.6644969925248361,0.664496992524836,0.003328577713928317,"[0.6733768096003819, 0.6660597234708775, 0.6681372307219132, 0.6537218650464994, 0.661189333784508]"
ridge,D_B_M_P_C_K,0.001,0.6730737471548962,0.6730737471548961,0.0010745946735060304,"[0.6769861332215186, 0.6717245347888113, 0.6737186573317985, 0.6719203299407734, 0.6710190804915791]"
ridge,D_B_M_P_C_K,0.01,0.656277664597476,0.656277664597476,0.0030263951643811353,"[0.6658275203839767, 0.6505627575716142, 0.6609762375930873, 0.6526567988289856, 0.6513650086097164]"
ridge,D_B_M_P_C_K,0.1,0.651204836980161,0.6512048369801611,0.005358718050958402,"[0.6607732603998164, 0.6365331904536353, 0.6660074674754045, 0.6455341207907294, 0.6471761457812194]"
ridge,D_B_M_P_C_K,1.0,0.6506684916270983,0.6506684916270984,0.007879573032844213,"[0.6598057577362777, 0.626846106837734, 0.6739594993489262, 0.6439931990290291, 0.6487378951835251]"
ridge,D_B_M_P_C_K,10.0,0.652381374601062,0.652381374601062,0.009304817834837269,"[0.6601634562548889, 0.6247830782797951, 0.681480871436943, 0.6446175896960084, 0.6508618773376751]"
ridge,A_K,0.001,0.6768988358149085,0.6768988358149086,0.0008947058471515946,"[0.6801109368023289, 0.6746388830020646, 0.6764920265742895, 0.6762581985815568, 0.6769941341143026]"
ridge,A_K,0.01,0.6661802257595439,0.6661802257595438,0.0027923541012614948,"[0.6758669283155302, 0.6591880743086019, 0.6641933149526823, 0.6637022295036588, 0.6679505817172463]"
ridge,A_K,0.1,0.6650247216444075,0.6650247216444075,0.0035873661215053395,"[0.6771686487438741, 0.6561390444571206, 0.6620185861176174, 0.6615907151108397, 0.668206613792586]"
ridge,A_K,1.0,0.6650369580838216,0.6650369580838216,0.003696362900942084,"[0.677498824949404, 0.6558989121829257, 0.6618715201544084, 0.6614629543130774, 0.6684525788192922]"
ridge,A_K,10.0,0.6650405913978393,0.6650405913978394,0.0037076741014478295,"[0.6775350642994686, 0.6558763939408078, 0.6618583477283817, 0.6614519670502205, 0.6684811839703187]"
ridge,D_A_K,0.001,0.6740845345672652,0.6740845345672651,0.0011791515684192475,"[0.6779965913658086, 0.6705705943046675, 0.6739351790937725, 0.6741868209407889, 0.6737334871312887]"
ridge,D_A_K,0.01,0.6578763449629486,0.6578763449629486,0.0038242890226135016,"[0.6691733642082188, 0.6451029737215191, 0.6581428063374232, 0.6578033689848668, 0.6591592115627148]"
ridge,D_A_K,0.1,0.6514931154653539,0.6514931154653538,0.006559887532799609,"[0.6662817672470042, 0.6272698449756191, 0.6574075898692411, 0.6506079353906881, 0.6558984398442174]"
ridge,D_A_K,1.0,0.6495521869548352,0.6495521869548352,0.009214165108142184,"[0.6661035132338589, 0.6145770321028786, 0.661880771774728, 0.6487114343365774, 0.656488183326133]"
ridge,D_A_K,10.0,0.6506495543832194,0.6506495543832194,0.010358215536711724,"[0.6665639159356761, 0.6115609415079437, 0.6683467874412524, 0.649117519082094, 0.6576586079491306]"
ridge,B_A_K,0.001,0.6740094766643192,0.6740094766643192,0.0007359606268728871,"[0.6767760825725513, 0.6739854189832638, 0.6728726265171027, 0.6726604992312665, 0.673752756017412]"
ridge,B_A_K,0.01,0.6609093170408137,0.6609093170408137,0.0023642999568774877,"[0.6687981543069168, 0.6618178781118299, 0.656159073885143, 0.6558870308512392, 0.6618844480489394]"
ridge,B_A_K,0.1,0.6596940001985669,0.659694000198567,0.0031236416278250232,"[0.6694049046946531, 0.6613803334537671, 0.6528567867914066, 0.6528944218848615, 0.6619335541681466]"
ridge,B_A_K,1.0,0.6597259610848136,0.6597259610848137,0.0032323360659416434,"[0.6696654844535299, 0.6615386026806513, 0.6525742892450679, 0.6526743223099941, 0.6621771067348258]"
ridge,B_A_K,10.0,0.6597320245116934,0.6597320245116934,0.0032437177044054707,"[0.6696950291053988, 0.6615580351138387, 0.6525472110484439, 0.6526540763715998, 0.662205770919186]"
ridge,D_B_A_K,0.001,0.6713121278522013,0.6713121278522013,0.0008704649709604685,"[0.6747620245572741, 0.6700228170338935, 0.6704480708935179, 0.6707025130516859, 0.670625213724635]"
ridge,D_B_A_K,0.01,0.653469438711742,0.653469438711742,0.0025001614373489204,"[0.6627433975321779, 0.6481295261556241, 0.6514617673023979, 0.650988199668339, 0.6540243029001708]"
ridge,D_B_A_K,0.1,0.648094341783876,0.648094341783876,0.004464411487711491,"[0.6597206045428483, 0.6331712515155462, 0.6522037942439498, 0.644257795310818, 0.6511182633062175]"
ridge,D_B_A_K,1.0,0.6465315444142528,0.6465315444142529,0.0069566892636394205,"[0.6596569407689195, 0.6212760025723872, 0.6574686704605031, 0.6428002537015628, 0.6514558545678915]"
ridge,D_B_A_K,10.0,0.6477116624328275,0.6477116624328275,0.008173934543859897,"[0.6601032175576175, 0.6183786656914988, 0.6644587040174076, 0.6432368560628345, 0.6523808688347794]"
ridge,M_A_K,0.001,0.6769005690969363,0.6769005690969362,0.0009775347830673967,"[0.6805321233536811, 0.6746580126419395, 0.6763296556271519, 0.6761497184381402, 0.6768333354237688]"
ridge,M_A_K,0.01,0.6664177158584698,0.6664177158584698,0.0029121715792725933,"[0.6766857623541905, 0.6593760662580456, 0.6642883826458673, 0.6636941640267793, 0.6680442040074663]"
ridge,M_A_K,0.1,0.6653003794122406,0.6653003794122406,0.0036648247244795264,"[0.6776703075903235, 0.6562077299728767, 0.6624381742103211, 0.6615822125987731, 0.6686034726889084]"
ridge,M_A_K,1.0,0.6653164258550823,0.6653164258550823,0.003767939165894873,"[0.6779387098756946, 0.655937879347088, 0.6623441231632348, 0.6614526592943272, 0.668908757595067]"
ridge,M_A_K,10.0,0.6653207996343673,0.6653207996343674,0.0037786175781095005,"[0.6779685200477416, 0.6559122413864559, 0.6623378156105405, 0.6614415634879067, 0.668943857639192]"
ridge,D_M_A_K,0.001,0.6740860115568544,0.6740860115568544,0.001244159783491378,"[0.6783803783833189, 0.6705969478638355, 0.6737803799932546, 0.6740864485745299, 0.6735859029693336]"
ridge,D_M_A_K,0.01,0.6580446969664542,0.658044696966454,0.003852184128482806,"[0.669618240485506, 0.6453458426511532, 0.6581410819848845, 0.6578380473516002, 0.659280272359126]"
ridge,D_M_A_K,0.1,0.6516602044707108,0.6516602044707109,0.00653994231447264,"[0.6662715391901112, 0.6274901268799583, 0.6573718872941364, 0.6506080076653391, 0.6565594613240096]"
ridge,D_M_A_K,1.0,0.6497370063584609,0.649737006358461,0.009182503275778443,"[0.6659666291021993, 0.6147662756070523, 0.661486431893453, 0.6489013436873593, 0.6575643515022409]"
ridge,D_M_A_K,10.0,0.650862078096578,0.6508620780965781,0.010350518642906153,"[0.6664433958685647, 0.6115878047570054, 0.6678046519102454, 0.6493595605291719, 0.6591149774179031]"
ridge,B_M_A_K,0.001,0.674040616945674,0.674040616945674,0.0008327195745024299,"[0.6771928688011716, 0.6740314208121881, 0.6727546046505741, 0.6725860112569989, 0.6736381792074372]"
ridge,B_M_A_K,0.01,0.6611025425145061,0.6611025425145061,0.0024321795950240383,"[0.6692391089581601, 0.6618737873230588, 0.6563241850311438, 0.6558635027005671, 0.6622121285596004]"
ridge,B_M_A_K,0.1,0.6598454352383608,0.6598454352383609,0.003102218111580537,"[0.669271299939631, 0.6611142658581514, 0.6533004121958336, 0.6527421266127833, 0.6627990715854051]"
ridge,B_M_A_K,1.0,0.6598790047634575,0.6598790047634575,0.0031985119248460247,"[0.6694407825383443, 0.6612155330910897, 0.6530769122868135, 0.6525046552135833, 0.6631571406874569]"
ridge,B_M_A_K,10.0,0.6598854391933318,0.6598854391933318,0.0032086027328674586,"[0.669460691532921, 0.6612289614196006, 0.6530564109562041, 0.6524826988493962, 0.6631984332085371]"
ridge,D_B_M_A_K,0.001,0.6713404406295884,0.6713404406295884,0.0009544229308817433,"[0.6751387833268402, 0.6700691120498296, 0.6703357693456894, 0.6706369353908872, 0.6705216030346961]"
ridge,D_B_M_A_K,0.01,0.6536087578015808,0.6536087578015808,0.002520141538848799,"[0.6629206943957735, 0.6482766456816719, 0.6515271626130369, 0.6509649442203312, 0.6543543420970902]"
ridge,D_B_M_A_K,0.1,0.6482045324932886,0.6482045324932886,0.0045271336261163714,"[0.6595513549142648, 0.6329388736532591, 0.6520811030395558, 0.644158764515057, 0.6522925663443058]"
ridge,D_B_M_A_K,1.0,0.6467528583495165,0.6467528583495163,0.00701927696835333,"[0.6593464530837646, 0.6210660728197505, 0.6573338550802538, 0.642915707269896, 0.6531022034939172]"
ridge,D_B_M_A_K,10.0,0.6478936740421775,0.6478936740421775,0.008179207647806531,"[0.6598013987218709, 0.6182176098940508, 0.6638811367912456, 0.6433831246010037, 0.6541851002027165]"
ridge,P_A_K,0.001,0.6769710092384884,0.6769710092384884,0.0008870117256702567,"[0.679991355008943, 0.6745214187170175, 0.6771815919063577, 0.6762175564578038, 0.6769431241023199]"
ridge,P_A_K,0.01,0.6663095240936461,0.6663095240936461,0.0027370472216612417,"[0.6751677665134472, 0.6583868513509712, 0.6671921825874578, 0.6636455190059938, 0.6671553010103605]"
ridge,P_A_K,0.1,0.6652843943967749,0.665284394396775,0.003485390971159481,"[0.6762113841522303, 0.6549345552102122, 0.6666465315473918, 0.6617943446087368, 0.666835156465304]"
ridge,P_A_K,1.0,0.665327203439886,0.665327203439886,0.0035876001995244306,"[0.6765141395613227, 0.654628151228655, 0.6667707947946803, 0.6617298321437168, 0.6669930994710552]"
ridge,P_A_K,10.0,0.6653345242889371,0.665334524288937,0.003598050338915946,"[0.6765478850125695, 0.6545998283744899, 0.6667866120727709, 0.66172588220804, 0.6670124137768154]"
ridge,D_P_A_K,0.001,0.674150051037271,0.674150051037271,0.0011842045859607492,"[0.6778697532857387, 0.6704425285714932, 0.6746335350458079, 0.6741349252795537, 0.6736695130037615]"
ridge,D_P_A_K,0.01,0.6578363166000495,0.6578363166000495,0.003940617627139146,"[0.6682426882189482, 0.6440746629579236, 0.6613949293602542, 0.6574111794719384, 0.6580581229911828]"
ridge,D_P_A_K,0.1,0.6511578183517667,0.6511578183517667,0.007048802503108373,"[0.6641874563992105, 0.6252842086931816, 0.6632383792676315, 0.6495065652446449, 0.6535724821541651]"
ridge,D_P_A_K,1.0,0.6491660104836356,0.6491660104836356,0.00984292817572855,"[0.6634632530094046, 0.6126170854357328, 0.6684136098880225, 0.6473178807832874, 0.6540182233017304]"
ridge,D_P_A_K,10.0,0.6503784374509992,0.6503784374509991,0.011163805999914555,"[0.6639513192084894, 0.6096480714858682, 0.6752181096028418, 0.6476818267661716, 0.6553928601916247]"
ridge,B_P_A_K,0.001,0.6740293949961211,0.6740293949961212,0.0006768560495665705,"[0.6765998384677128, 0.6738068328424007, 0.673543920179029, 0.6725805026987748, 0.6736158807926887]"
ridge,B_P_A_K,0.01,0.6605464644949876,0.6605464644949877,0.001917020888881286,"[0.6673938549626653, 0.6604729355800918, 0.6590852669487415, 0.6556141797947543, 0.6601660851886849]"
ridge,B_P_A_K,0.1,0.6593124457079612,0.6593124457079613,0.0023038683399328607,"[0.6672897140111869, 0.6595266829587045, 0.6575790346075912, 0.6530325565199192, 0.6591342404424045]"
ridge,B_P_A_K,1.0,0.659374177426443,0.659374177426443,0.002351260069450886,"[0.6674821447862107, 0.6596333600363505, 0.6576086283100637, 0.6529226280923065, 0.659224125907284]"
ridge,B_P_A_K,10.0,0.6593834941157567,0.6593834941157566,0.002355725405296338,"[0.6675029620230728, 0.6596478408290463, 0.6576151137710423, 0.6529147604445169, 0.6592367935111048]"
ridge,D_B_P_A_K,0.001,0.6713221259613643,0.6713221259613642,0.0008386742421450855,"[0.6745726066013102, 0.6698255490913062, 0.6711267967441197, 0.6706113665950985, 0.6704743107749868]"
ridge,D_B_P_A_K,0.01,0.6529118386153098,0.6529118386153098,0.00241531358620983,"[0.6610434321529436, 0.6466125433203213, 0.6546340397534325, 0.6502436203408131, 0.6520255575090382]"
ridge,D_B_P_A_K,0.1,0.6470416788267345,0.6470416788267345,0.005010829912825458,"[0.6561851853030889, 0.6305851690423965, 0.6583419196453868, 0.642588036768929, 0.6475080833738714]"
ridge,D_B_P_A_K,1.0,0.645554504910448,0.645554504910448,0.007776895551950317,"[0.6555555452733285, 0.6188977905081084, 0.6648052898077478, 0.640718529063694, 0.6477953698993613]"
ridge,D_B_P_A_K,10.0,0.6468624949284953,0.6468624949284953,0.009132558658360997,"[0.6560178932218637, 0.6163793372200163, 0.6717312890970176, 0.64119955258661, 0.6489844025169692]"
ridge,M_P_A_K,0.001,0.6769685020755403,0.6769685020755403,0.0009629737740509271,"[0.6804094665571986, 0.6745345179991563, 0.677012553538052, 0.6761056582468827, 0.6767803140364114]"
ridge,M_P_A_K,0.01,0.6665379902537203,0.6665379902537203,0.0028407609382409722,"[0.6759694966522691, 0.6585945521209652, 0.6672295559178674, 0.6636463316270275, 0.6672500149504722]"
ridge,M_P_A_K,0.1,0.6655499684971176,0.6655499684971177,0.003568584796781736,"[0.676741355020638, 0.6550375105706746, 0.6669231280579025, 0.6617902506099961, 0.6672575982263766]"
ridge,M_P_A_K,1.0,0.665600598392939,0.665600598392939,0.003667108001173757,"[0.6769886641420546, 0.6547167286750473, 0.6670951311309836, 0.6617223562884639, 0.6674801117281458]"
ridge,M_P_A_K,10.0,0.66560861569429,0.6656086156942899,0.003677339821248314,"[0.6770164612541675, 0.6546858723182003, 0.6671161688678431, 0.661718048410543, 0.6675065276206954]"
ridge,D_M_P_A_K,0.001,0.6741453306385796,0.6741453306385797,0.0012430291549829445,"[0.678247167707843, 0.6704628380819732, 0.6744712638411066, 0.6740302368659953, 0.6735151466959803]"
ridge,D_M_P_A_K,0.01,0.6579834033644266,0.6579834033644266,0.003950003528071249,"[0.668659277036964, 0.6443269984602126, 0.6613313755606854, 0.657410800125036, 0.6581885656392349]"
ridge,D_M_P_A_K,0.1,0.6513590221378787,0.6513590221378787,0.006996392666468858,"[0.6642176080724053, 0.625635902224455, 0.6632186090459361, 0.6495362735747624, 0.6541867177718349]"
ridge,D_M_P_A_K,1.0,0.6495159281278694,0.6495159281278695,0.0097871143325513,"[0.6634529468250783, 0.6131130513959642, 0.6685137262114148, 0.647415107212704, 0.655084808994186]"
ridge,D_M_P_A_K,10.0,0.6506760334399516,0.6506760334399516,0.01110548098279626,"[0.6638487197195967, 0.6099728330277467, 0.6750283099925514, 0.6478902237039275, 0.6566400807559357]"
ridge,B_M_P_A_K,0.001,0.6740565954622161,0.6740565954622161,0.000770640111112506,"[0.6770083205653233, 0.6738508435431911, 0.6734191078336472, 0.6725056321719318, 0.673499073196987]"
ridge,B_M_P_A_K,0.01,0.660746570628539,0.660746570628539,0.001988329574075117,"[0.6678303441645737, 0.6605855226726011, 0.659209755077474, 0.6556043820103737, 0.6605028492176728]"
ridge,B_M_P_A_K,0.1,0.6594980539768316,0.6594980539768316,0.002305403383639794,"[0.6672488589255193, 0.6593571667762687, 0.6579368892419598, 0.6529049293120273, 0.6600424256283831]"
ridge,B_M_P_A_K,1.0,0.6595585607933778,0.6595585607933779,0.002340152520361143,"[0.6673433332543186, 0.6594125185900498, 0.6580138796572869, 0.6527733877191599, 0.6602496847460742]"
ridge,B_M_P_A_K,10.0,0.6595683070715035,0.6595683070715035,0.0023436521455239335,"[0.6673557752105613, 0.6594215674573701, 0.6580256233144182, 0.6527632916841611, 0.6602752776910067]"
ridge,D_B_M_P_A_K,0.001,0.6713458935336727,0.6713458935336728,0.0009173868374386036,"[0.6749433322879984, 0.6698752600444002, 0.671005890855194, 0.6705411211751379, 0.6703638633056331]"
ridge,D_B_M_P_A_K,0.01,0.6530594748918904,0.6530594748918903,0.0024245628104280622,"[0.661245076104856, 0.6467614363889332, 0.6546546843229569, 0.6502477626538944, 0.6523884149888112]"
ridge,D_B_M_P_A_K,0.1,0.6472260405165677,0.6472260405165676,0.004995260793364732,"[0.6560729961665694, 0.630637571956179, 0.6582520822364042, 0.642530987741778, 0.6486365644819078]"
ridge,D_B_M_P_A_K,1.0,0.6459037972933989,0.6459037972933988,0.007759156733751558,"[0.6554657754292585, 0.6190293886124778, 0.6647060654915989, 0.6409286362134108, 0.6493891207202482]"
ridge,D_B_M_P_A_K,10.0,0.6470931361051182,0.6470931361051182,0.009146836508873308,"[0.6558583950231689, 0.6162268693239188, 0.6715652243521224, 0.641322726273277, 0.6504924655531037]"
ridge,C_A_K,0.001,0.6768308305678273,0.6768308305678273,0.0008794293845577412,"[0.6799531170494763, 0.674589786580795, 0.676336071871694, 0.6762031356834847, 0.6770720416536867]"
ridge,C_A_K,0.01,0.6660323804269472,0.6660323804269472,0.002716366282046229,"[0.675146754588336, 0.6593998331218724, 0.6635069841968543, 0.6633959852673278, 0.668712344960346]"
ridge,C_A_K,0.1,0.6650986200699053,0.6650986200699053,0.003430809648637,"[0.6757474609999796, 0.6575577729694961, 0.6608939081171507, 0.6608062193340913, 0.6704877389288084]"
ridge,C_A_K,1.0,0.6655091259221945,0.6655091259221944,0.003471720913947898,"[0.6758960962029624, 0.6580362991339299, 0.6612682023801865, 0.6607660834297102, 0.6715789484641832]"
ridge,C_A_K,10.0,0.6658318043941445,0.6658318043941444,0.003405153675512753,"[0.6759185287068313, 0.6584455091992594, 0.6619255944934359, 0.6609749952712278, 0.6718943942999677]"
ridge,D_C_A_K,0.001,0.6740374780908621,0.674037478090862,0.001160387148927154,"[0.677857480072619, 0.6705405321577692, 0.6738017404503079, 0.674151197762347, 0.673836440011267]"
ridge,D_C_A_K,0.01,0.6578691305582169,0.6578691305582168,0.0037248017445840466,"[0.6686072252780365, 0.6453283917798285, 0.6576525025445835, 0.6576912279923232, 0.6600663051963128]"
ridge,D_C_A_K,0.1,0.6519640297348516,0.6519640297348517,0.006299512962471377,"[0.66535792164932, 0.6286589678914926, 0.6567403837891338, 0.6503386880932565, 0.6587241872510554]"
ridge,D_C_A_K,1.0,0.6505666458810856,0.6505666458810857,0.00890065653185045,"[0.6651860721496733, 0.6167283743883125, 0.6614875086487418, 0.64871630415044, 0.6607149700682606]"
ridge,D_C_A_K,10.0,0.6523276473080797,0.6523276473080798,0.010096978979878277,"[0.6656593992809742, 0.6140477919917107, 0.668786733426229, 0.649902690645229, 0.6632416211962561]"
ridge,B_C_A_K,0.001,0.6739456082593465,0.6739456082593464,0.0007240624885043503,"[0.6766241044521096, 0.6739416201148889, 0.6727180086318756, 0.6726068495914728, 0.6738374585063849]"
ridge,B_C_A_K,0.01,0.6608071862300254,0.6608071862300252,0.0023843089163806345,"[0.6681393606402866, 0.6620372479163685, 0.6555143386137525, 0.6556322899876287, 0.6627126939920901]"
ridge,B_C_A_K,0.1,0.6598656157651931,0.6598656157651932,0.0033126759732993133,"[0.6680977460913017, 0.6628062538291084, 0.6518113072208223, 0.6522513533024001, 0.6643614183823332]"
ridge,B_C_A_K,1.0,0.6602775105998181,0.6602775105998179,0.0034233255238577402,"[0.6681852459972261, 0.663767484320406, 0.6520559075233231, 0.6520927775345584, 0.6652861376235759]"
ridge,B_C_A_K,10.0,0.6605917468654656,0.6605917468654655,0.0033734619374467386,"[0.6681861583078565, 0.6643505029417742, 0.6527169560509796, 0.6522291268555845, 0.6654759901711329]"
ridge,D_B_C_A_K,0.001,0.6712646841384552,0.6712646841384551,0.0008502975515742523,"[0.674623707944158, 0.6699896004429576, 0.6703098400471045, 0.6706678637121942, 0.670732408545861]"
ridge,D_B_C_A_K,0.01,0.6534855352607176,0.6534855352607176,0.0024207536647315423,"[0.6622024858991862, 0.6483762432349685, 0.6510038329660217, 0.6508831775914388, 0.6549619366119731]"
ridge,D_B_C_A_K,0.1,0.6485819902994704,0.6485819902994704,0.004257677783961655,"[0.6588220785252709, 0.6344690375102164, 0.6515424848984444, 0.6440712435733853, 0.6540051069900352]"
ridge,D_B_C_A_K,1.0,0.6476107633456963,0.6476107633456964,0.006667605461720549,"[0.6587017567469206, 0.6234901713379932, 0.6573106779624295, 0.6427681320548944, 0.6557830786262442]"
ridge,D_B_C_A_K,10.0,0.6494070167884459,0.6494070167884459,0.007900140206636128,"[0.6591830569644053, 0.6211472214296876, 0.6650431301781992, 0.6435674109240889, 0.6580942644458487]"
ridge,M_C_A_K,0.001,0.67683840018769,0.67683840018769,0.0009615279663812128,"[0.6803812681599161, 0.6746137180121775, 0.6761753062083721, 0.676101385060382, 0.6769203234976028]"
ridge,M_C_A_K,0.01,0.6662856950936874,0.6662856950936872,0.002829173353058212,"[0.6759565817886921, 0.6595975260985507, 0.6636234237432893, 0.6634155132861154, 0.6688354305517885]"
ridge,M_C_A_K,0.1,0.6654028352976818,0.6654028352976817,0.0035246101634292437,"[0.6762276946379335, 0.6575586478172313, 0.6613603843851242, 0.6607935116787027, 0.6710739379694174]"
ridge,M_C_A_K,1.0,0.6658185440771935,0.6658185440771934,0.0035722142187039896,"[0.6763216215148364, 0.658013769401164, 0.6617606907461401, 0.6607279301831088, 0.672268708540718]"
ridge,M_C_A_K,10.0,0.6661293788294079,0.6661293788294078,0.0035190938902487762,"[0.6763324844766179, 0.6584028570666444, 0.6623637809967108, 0.6609058611251539, 0.6726419104819122]"
ridge,D_M_C_A_K,0.001,0.6740335660290383,0.6740335660290382,0.0012259095071823747,"[0.6782415451747101, 0.6705594689176925, 0.6736388202402066, 0.6740474539394811, 0.6736805418731009]"
ridge,D_M_C_A_K,0.01,0.6580370528448446,0.6580370528448446,0.0037559008825884485,"[0.6690481222238546, 0.6455494104975079, 0.657670229212738, 0.6577102813933473, 0.6602072208967753]"
ridge,D_M_C_A_K,0.1,0.6520916763123504,0.6520916763123503,0.006328294948520391,"[0.6653194105484327, 0.6286868371043846, 0.6566522161863212, 0.6503384096701552, 0.6594615080524584]"
ridge,D_M_C_A_K,1.0,0.6508878916517834,0.6508878916517833,0.008981765851097261,"[0.6650352246832596, 0.616717035379159, 0.6614331835421697, 0.6489364808176823, 0.662317533836646]"
ridge,D_M_C_A_K,10.0,0.6527128473005307,0.6527128473005306,0.010227621492862559,"[0.6655141743391688, 0.6139374298674857, 0.6688921648893441, 0.6500293778093026, 0.6651910895973522]"
ridge,B_M_C_A_K,0.001,0.6739841841165072,0.6739841841165074,0.0008193275662462686,"[0.6770470991059546, 0.6739934928245078, 0.6726042674939091, 0.6725429268786742, 0.6737331342794909]"
ridge,B_M_C_A_K,0.01,0.6609998825241851,0.660999882524185,0.0024480229991391683,"[0.6685534077592379, 0.6620882272510106, 0.6556939402569368, 0.6555970248209467, 0.6630668125327932]"
ridge,B_M_C_A_K,0.1,0.6600076580529798,0.6600076580529798,0.003332549092482348,"[0.6679108135061916, 0.6624675302536925, 0.6522528194570428, 0.6519928264189991, 0.6654143006289724]"
ridge,B_M_C_A_K,1.0,0.6604427072506582,0.660442707250658,0.0034645797247590078,"[0.6679038686950165, 0.6633884238906832, 0.6525331859268942, 0.6517764432187988, 0.6666116145218974]"
ridge,B_M_C_A_K,10.0,0.660760818324883,0.660760818324883,0.0034274915862540804,"[0.6678994991233055, 0.663972625765436, 0.653140166720095, 0.651916689956131, 0.666875110059448]"
ridge,D_B_M_C_A_K,0.001,0.6712907068270426,0.6712907068270425,0.0009350014926997486,"[0.6750029689891388, 0.6700335298167194, 0.6701968896985234, 0.6705998208548914, 0.6706203247759392]"
ridge,D_B_M_C_A_K,0.01,0.6536123942590174,0.6536123942590175,0.002453712143225977,"[0.6623747004796746, 0.6484677636896695, 0.6510357641912409, 0.6508571543512621, 0.6553265885832403]"
ridge,D_B_M_C_A_K,0.1,0.6486809470736115,0.6486809470736115,0.0043603637012629235,"[0.6585174633142924, 0.6342217698350161, 0.6513959601197081, 0.6439233912783521, 0.6553461508206886]"
ridge,D_B_M_C_A_K,1.0,0.6478442732880747,0.6478442732880746,0.006822087010025999,"[0.6583656304421972, 0.6231366904368748, 0.6570144114769592, 0.6428362736885959, 0.6578683603957459]"
ridge,D_B_M_C_A_K,10.0,0.649660675787224,0.649660675787224,0.008040285872837494,"[0.6588180986010026, 0.6206088343609165, 0.6645649265898451, 0.6440789881801059, 0.6602325312042493]"
ridge,P_C_A_K,0.001,0.6769080651169996,0.6769080651169996,0.0008686321792296479,"[0.6798406708682959, 0.6744764865852995, 0.6770275483419912, 0.676167174456935, 0.6770284453324767]"
ridge,P_C_A_K,0.01,0.6661733644375315,0.6661733644375314,0.0026158338602424555,"[0.6744515908834963, 0.6586203106981795, 0.6665044188195065, 0.6633423530478642, 0.667948148738611]"
ridge,P_C_A_K,0.1,0.6653550510612966,0.6653550510612966,0.003191194623852651,"[0.6747800094304318, 0.656325167763787, 0.6655382270458687, 0.6609974436703754, 0.6691344073960197]"
ridge,P_C_A_K,1.0,0.665815307308042,0.665815307308042,0.0032137002394784005,"[0.6749099774826148, 0.6567597157034252, 0.6662662338852139, 0.6610141422927681, 0.6701264671761876]"
ridge,P_C_A_K,10.0,0.6661552909066649,0.666155290906665,0.0031799255291779754,"[0.674939397995641, 0.6571380491155364, 0.6670585552055373, 0.6611981639429797, 0.6704422882736306]"
ridge,D_P_C_A_K,0.001,0.6740978554285042,0.6740978554285042,0.0011636912707340009,"[0.6777299595736044, 0.6704062096530182, 0.6744904880607214, 0.6740948385604032, 0.6737677812947737]"
ridge,D_P_C_A_K,0.01,0.6578264742647337,0.6578264742647337,0.0038106753145041375,"[0.6676753697921571, 0.6443151202953586, 0.6608563512166766, 0.6572804240560229, 0.6590051059634537]"
ridge,D_P_C_A_K,0.1,0.6515576836543672,0.6515576836543673,0.0067112311046633654,"[0.6631375095826314, 0.6266855894110784, 0.6624912296705565, 0.6491471419988024, 0.6563269476087674]"
ridge,D_P_C_A_K,1.0,0.6503102667612197,0.6503102667612197,0.009496006228925586,"[0.6625185697955662, 0.6149515765398499, 0.6684496159477589, 0.6472206178008777, 0.658410953722046]"
